"TOACI1","WRDO","Min15"
"TMSTAMP","RECNBR","BV","OB","OBM","OBX","OBN","TU","TUX","TUN","EA","TP","WS","WSH","WD","WDS","WG","PC","SQ","UI","SI","ETo","ETr","SW","SV","LW","AU"
"2014-10-07 07:15:00",24540,12.52,29.4,30.91,32.74,29.22,94,94.4,93.3,0.516,29.4,0.396,1.005,56.14,5.343,1.315,7.995,3918,4999,0.338,0.001753425,0.002612788,49.73,52.44,1.161,29.08
"2014-10-07 07:30:00",24541,12.52,29.1,29.87,30.86,28.85,94.4,95,93.9,0.511,28.46,1.072,0.429,334.2,73.48,2.85,7.995,3918,5000,1.746,0.001962026,0.002390676,49.57,52.41,1.158,28.84
"2014-10-07 07:45:00",24542,12.53,35.06,31.25,35.06,28.86,94.1,95.1,91.9,0.651,29.74,1.586,1.61,241.8,13.47,2.411,7.996,3919,5000,4.816,0.00585559,0.007391341,49.45,52.37,1.105,29.08
"2014-10-07 08:00:00",24543,12.56,35.73,35.27,35.92,34.46,88.8,94.4,84.2,0.601,32.27,0.378,0.97,227.4,38.65,1.973,7.995,3922,5000,8.86,0.01149793,0.01375103,49.32,52.33,1.065,30.5
