"TOACI1","WRDO","Min15"
"TMSTAMP","RECNBR","BV","OB","OBM","OBX","OBN","TU","TUX","TUN","EA","TP","WS","WSH","WD","WDS","WG","PC","SQ","UI","SI","ETo","ETr","SW","SV","LW","AU"
"2014-10-08 04:15:00",24624,12.57,34.17,35.72,37.39,34.11,75.31,79.57,65.96,0.519,28.66,1.27,2.356,303.6,39.27,3.069,7.993,4307,5070,0.006,0.005910004,0.008649589,50.94,52.7,2.311,30.36
"2014-10-08 04:30:00",24625,12.57,32.66,33.83,34.6,32.53,78.73,80.9,75.09,0.506,27.93,0.865,0.671,299.7,39.13,2.411,7.994,4307,5070,0.009,0,0,50.82,52.7,2.263,30.13
"2014-10-08 04:45:00",24626,12.57,32.3,31.91,32.78,30.9,83.4,87.7,78.2,0.537,27.45,2.184,1.708,302.6,22.93,3.069,7.994,4307,5071,0.009,0.001718637,0.002817244,50.71,52.67,2.33,29.84
"2014-10-08 05:00:00",24627,12.55,33.52,32.54,33.52,31.87,88.1,89.6,86.2,0.581,29.42,2.037,2.088,294.5,7.508,2.85,7.995,4307,5071,0.009,0.001207782,0.002004192,50.54,52.63,2.058,29.72
