"TOACI1","WRDO","Min15"
"TMSTAMP","RECNBR","BV","OB","OBM","OBX","OBN","TU","TUX","TUN","EA","TP","WS","WSH","WD","WDS","WG","PC","SQ","UI","SI","ETo","ETr","SW","SV","LW","AU"
"2014-10-06 12:15:00",24464,13.95,73.13,72.38,73.86,70.65,22.79,25.61,21.12,0.636,32.3,2.379,2.459,112.8,77.47,5.918,7.992,3680,4955,54.36,0.1767371,0.2336612,48.68,51.67,7999,83.9
"2014-10-06 12:30:00",24465,13.93,73.79,72.77,74.03,71.67,22.34,24.29,21.15,0.62,32.14,2.379,2.264,31.79,42.24,6.795,7.992,3694,4955,56.65,0.1778955,0.2319495,48.84,51.66,7999,84.4
"2014-10-06 12:45:00",24466,13.91,75.42,74.22,75.6,73.42,20.92,23.14,19.26,0.602,31.7,2.445,2.517,75.23,44.18,5.918,7.992,3708,4956,57.52,0.1902207,0.2511453,49,51.62,7999,85.1
"2014-10-06 13:00:00",24467,13.89,75.7,75.23,76.08,74.14,19.55,21.22,18.32,0.599,30.88,2.692,2.541,97.5,55.67,6.576,7.992,3723,4956,57.56,0.1944012,0.2574273,49.21,51.62,7999,85.6
