"TOACI1","WRDO","Min15"
"TMSTAMP","RECNBR","BV","OB","OBM","OBX","OBN","TU","TUX","TUN","EA","TP","WS","WSH","WD","WDS","WG","PC","SQ","UI","SI","ETo","ETr","SW","SV","LW","AU"
"2014-10-07 15:15:00",24572,13.8,80.8,80.9,81.5,80.2,16.99,19.35,14.59,0.569,31.97,4.906,3.223,336.9,22.78,10.08,7.993,4238,5011,44.41,0.1874622,0.2685239,51.83,51.75,7999,83.7
"2014-10-07 15:30:00",24573,13.73,81.1,80.9,81.4,79.94,17.27,20.08,15.44,0.683,32.4,5.708,5.328,350.6,26.93,9.86,7.992,4248,5012,41.68,0.2332318,0.3568957,52.11,51.75,7999,80.4
"2014-10-07 15:45:00",24574,13.6,80.6,81,81.7,80.5,17.12,19.88,14.83,0.587,32.24,5.282,5.41,315.6,28.28,10.3,7.992,4258,5013,38.77,0.2265891,0.3516217,52.38,51.79,7999,79.47
"2014-10-07 16:00:00",24575,13.48,80,80.7,81.5,79.11,16.92,18.83,15.36,0.582,31.76,7.539,6.493,291.1,18.25,12.93,7.992,4261,5015,12.6,0.2366078,0.381458,52.62,51.82,7999,78.39
