"TOACI1","WRDO","Min15"
"TMSTAMP","RECNBR","BV","OB","OBM","OBX","OBN","TU","TUX","TUN","EA","TP","WS","WSH","WD","WDS","WG","PC","SQ","UI","SI","ETo","ETr","SW","SV","LW","AU"
"2014-10-07 03:15:00",24524,12.59,41.7,39.72,41.7,37.07,79.36,85.2,68.62,0.616,33.84,1.482,0.804,304.9,22.25,2.192,7.995,3918,4995,0.005,0.0002001204,0.0007855045,51.74,52.93,1.501,33.58
"2014-10-07 03:30:00",24525,12.58,39.63,40.66,42.61,38.42,68.97,73.59,63.79,0.605,31.27,0.865,1.43,336.5,52.51,2.411,7.995,3918,4995,0.004,0.005148491,0.008234173,51.62,52.89,1.388,33.69
"2014-10-07 03:45:00",24526,12.58,39.76,38.75,40.91,36.23,73.22,79.84,60.59,0.503,30.9,0.834,0.573,65.6,29.31,3.288,7.995,3918,4995,0.005,0,0.0002850731,51.51,52.9,1.435,33.58
"2014-10-07 04:00:00",24527,12.57,35.14,35.01,39.64,34.29,79.75,87.9,60.38,0.603,29.3,1.247,0.858,98.5,25.34,3.507,7.994,3918,4996,0.009,0.0002813945,0.0008600738,51.35,52.86,1.541,32.98
