"TOACI1","WRDO","Min15"
"TMSTAMP","RECNBR","BV","OB","OBM","OBX","OBN","TU","TUX","TUN","EA","TP","WS","WSH","WD","WDS","WG","PC","SQ","UI","SI","ETo","ETr","SW","SV","LW","AU"
"2014-10-07 05:15:00",24532,12.55,31.26,30.97,31.69,29.62,90.3,92.2,86.6,0.534,28.47,1.534,2.649,321.2,5.753,3.507,7.995,3918,4998,0.009,0.001157257,0.001832556,50.71,52.75,1.51,30.89
"2014-10-07 05:30:00",24533,12.55,31.63,31.34,32.3,29.87,91.1,92.6,89.3,0.552,29.05,0.137,0.52,343.9,26.65,2.192,7.996,3918,4998,0.009,0,0,50.59,52.71,1.309,30.37
"2014-10-07 05:45:00",24534,12.54,33.52,32.22,33.76,30.96,90.4,91.7,88.8,0.591,29.73,1.828,1.062,197.6,15.83,2.411,7.995,3918,4998,0.009,0,0,50.46,52.67,1.28,30.43
"2014-10-07 06:00:00",24535,12.54,32.79,33.32,34.43,32.73,88.6,91,83.9,0.529,30.33,1.348,1.52,254.1,23.58,2.192,7.995,3918,4998,0.009,0.000235339,0.0006769827,50.34,52.63,1.304,30.02
"2014-10-07 06:15:00",24536,12.53,31.94,33.97,35.22,31.94,90,92.6,83.9,0.528,31.34,0.562,1.152,295.5,35.64,2.192,7.995,3918,4998,0.009,0,0,50.22,52.59,1.243,29.37
"2014-10-07 06:30:00",24537,12.53,33.46,32.13,33.46,31.51,91.2,93.6,86.7,0.607,29.86,0.198,0.237,201.5,0.159,1.534,7.994,3918,4999,0.009,0.0009347736,0.001274083,50.1,52.55,1.195,29.25
"2014-10-07 06:45:00",24538,12.53,34.44,34.15,34.5,33.34,94,94.4,93.2,0.629,32.59,0.964,0.399,211.8,90.4,1.973,7.995,3918,4999,0.01,0.001029693,0.001432387,49.97,52.52,1.191,29.66
"2014-10-07 07:00:00",24539,12.52,32.74,33.63,34.44,32.62,93.6,94.3,93,0.594,31.99,1.486,1.439,39.69,9.15,2.192,7.995,3918,4999,0.055,0.002237659,0.003569783,49.86,52.48,1.15,29.73
