"TOACI1","WRDO","Min15"
"TMSTAMP","RECNBR","BV","OB","OBM","OBX","OBN","TU","TUX","TUN","EA","TP","WS","WSH","WD","WDS","WG","PC","SQ","UI","SI","ETo","ETr","SW","SV","LW","AU"
"2014-10-07 12:15:00",24560,13.95,71.55,70.68,72.22,69.56,24.28,26.59,22.33,0.623,32.43,1.603,2.119,338.4,64.61,4.603,7.991,4079,5004,55.37,0.1676369,0.2165427,48.97,51.71,7999,80.8
"2014-10-07 12:30:00",24561,13.93,72.45,72.75,74.34,71.42,23.06,25.17,21.19,0.621,32.9,1.274,1.434,152.6,96.1,4.384,7.992,4093,5004,56.27,0.1583275,0.1959262,49.13,51.7,7999,83.7
"2014-10-07 12:45:00",24562,13.91,75.23,73.79,75.35,72.21,23.56,26.34,21.52,0.662,34.31,1.681,1.095,318,95.1,5.48,7.992,4107,5005,56.45,0.1527016,0.183814,49.29,51.7,7999,84.9
"2014-10-07 13:00:00",24563,13.88,76.67,76.28,78.08,75.17,20.81,23.41,18.58,0.587,33.27,1.823,2.032,89.5,54.06,4.603,7.991,4121,5005,56.73,0.1808637,0.233284,49.5,51.7,7999,86.7
