"TOACI1","WRDO","Min15"
"TMSTAMP","RECNBR","BV","OB","OBM","OBX","OBN","TU","TUX","TUN","EA","TP","WS","WSH","WD","WDS","WG","PC","SQ","UI","SI","ETo","ETr","SW","SV","LW","AU"
"2014-10-07 14:15:00",24568,13.82,79.67,79.55,80.5,78.46,16.36,18.58,14.87,0.57,29.98,2.355,2.224,317.4,41.2,5.261,7.992,4190,5008,52.97,0.1831886,0.2434466,50.67,51.68,7999,87.4
"2014-10-07 14:30:00",24569,13.82,82.1,79.89,82.1,79.05,16.39,19.05,14.6,0.596,30.29,1.857,2.226,291.9,56.39,7.891,7.992,4203,5008,51.13,0.178835,0.2390001,50.96,51.68,7999,86.8
"2014-10-07 14:45:00",24570,13.81,81.5,81.7,83.2,80.6,15.4,16.96,13.75,0.572,30.18,1.78,1.494,256.4,29.13,7.234,7.992,4215,5009,49.25,0.1552343,0.1994439,51.24,51.72,7999,88.1
"2014-10-07 15:00:00",24571,13.8,81.3,81,82,80.1,15.12,16.58,13.82,0.554,29.2,2.274,2.437,261.8,75.34,7.014,7.992,4227,5009,47.01,0.1752627,0.2408995,51.51,51.71,7999,88.6
