"TOACI1","WRDO","Min15"
"TMSTAMP","RECNBR","BV","OB","OBM","OBX","OBN","TU","TUX","TUN","EA","TP","WS","WSH","WD","WDS","WG","PC","SQ","UI","SI","ETo","ETr","SW","SV","LW","AU"
"2014-10-07 17:15:00",24580,13.1,76.38,76.96,77.59,76.32,17.41,19.68,15.87,0.61,29.41,9.89,11.19,291.5,10.69,15.78,7.994,4296,5029,20.08,0.2339119,0.4421816,53.67,52.02,7999,70.46
"2014-10-07 17:30:00",24581,13.04,75.05,75.6,76.44,74.93,18.98,20.89,17.39,0.53,30.45,9.16,8.98,298.5,8.22,15.34,7.994,4300,5031,16.57,0.173603,0.3409031,53.86,52.06,7999,68.27
"2014-10-07 17:45:00",24582,12.97,73.83,74.52,75.29,73.71,18.55,20.42,16.48,0.561,28.98,8.75,9.59,297,9.23,14.91,7.994,4303,5033,13.22,0.1554701,0.2003853,53.98,52.1,7999,66.36
"2014-10-07 18:00:00",24583,12.89,70.98,72.18,73.83,70.86,21.09,22.51,19.54,0.577,30.21,7.141,7.673,304.6,8.23,11.18,7.995,4305,5035,8.64,0.1262922,0.1668643,54.1,52.14,7999,64.5
