"TOACI1","WRDO","Min15"
"TMSTAMP","RECNBR","BV","OB","OBM","OBX","OBN","TU","TUX","TUN","EA","TP","WS","WSH","WD","WDS","WG","PC","SQ","UI","SI","ETo","ETr","SW","SV","LW","AU"
"2014-10-08 05:15:00",24628,12.56,35.89,33.83,36.01,32.42,86.5,89.5,81.2,0.58,30.22,1.388,1.682,262.1,15.52,2.63,7.994,4307,5072,0.009,0.001040016,0.001848975,50.42,52.59,1.829,29.6
"2014-10-08 05:30:00",24629,12.55,35.16,34.27,35.95,32.49,82.6,87.3,77.13,0.559,29.51,2.239,1.777,262.8,18.09,2.85,7.994,4307,5072,0.008,0.002230951,0.00357963,50.3,52.55,1.865,29.6
"2014-10-08 05:45:00",24630,12.54,34.92,34.14,36.14,32.06,80.1,85.8,71.08,0.541,28.62,2.296,2.358,258.4,39.29,3.507,7.994,4307,5073,0.007,0.004188881,0.006180986,50.18,52.51,1.773,28.52
"2014-10-08 06:00:00",24631,12.54,35.66,35.74,36.02,34.86,76.72,78.78,75.92,0.538,29.15,0.714,1.553,205.6,21.14,1.754,7.994,4307,5073,0.006,0.003175482,0.005085003,50.02,52.48,1.671,29.01
