"TOACI1","WRDO","Min15"
"TMSTAMP","RECNBR","BV","OB","OBM","OBX","OBN","TU","TUX","TUN","EA","TP","WS","WSH","WD","WDS","WG","PC","SQ","UI","SI","ETo","ETr","SW","SV","LW","AU"
"2014-10-06 23:15:00",24508,12.66,47.04,45.57,47.1,44.42,64.13,67.32,61.11,0.678,34.16,4.349,4.385,58.43,8.69,5.261,7.996,3918,4988,0.004,0.02013777,0.02702925,53.61,52.95,3.802,41.53
"2014-10-06 23:30:00",24509,12.66,48.68,48.98,50.44,46.98,56.13,61.72,51.86,0.636,34.01,2.93,3.864,54.02,14.46,4.603,7.996,3918,4989,0.004,0.02511653,0.0345948,53.49,52.95,5.011,41.53
"2014-10-06 23:45:00",24510,12.65,45.41,48.91,50.51,45.41,54.08,58.32,51.84,0.598,33.03,1.685,2.089,27.9,27.08,2.411,7.996,3918,4989,0.008,0.01587051,0.02391993,53.38,52.95,4.276,40.96
"2014-10-07 00:00:00",24511,12.65,47.05,45,47.11,43.04,62.32,67.06,57.91,0.644,32.89,2.348,1.916,311.1,8.88,3.288,7.995,3918,4990,0.009,0.01048234,0.01594494,53.3,52.99,3.13,39.65
