"TOACI1","WRDO","Min15"
"TMSTAMP","RECNBR","BV","OB","OBM","OBX","OBN","TU","TUX","TUN","EA","TP","WS","WSH","WD","WDS","WG","PC","SQ","UI","SI","ETo","ETr","SW","SV","LW","AU"
"2014-10-08 08:15:00",24640,12.59,37.26,34.33,37.38,31.96,93.4,94.9,88.8,0.669,32.62,0.582,0.458,192.4,48.56,2.192,7.994,4314,5075,12.74,0.01541634,0.01685647,48.86,52.13,0.989,31.82
"2014-10-08 08:30:00",24641,12.65,42.49,40.5,42.61,37.26,80.2,88.8,71.92,0.672,34.83,0.77,0.617,106,20.33,1.973,7.993,4318,5075,16.19,0.02445148,0.02800317,48.74,52.09,0.959,35.64
"2014-10-08 08:45:00",24642,12.74,46.02,44.06,46.14,42.37,68.12,73,62.05,0.686,34.2,0.457,0.515,3.258,81.7,3.288,7.993,4323,5075,19.77,0.03259849,0.03753279,48.61,52.05,1.574,39.46
"2014-10-08 09:00:00",24643,12.85,50.03,47.62,50.15,45.65,60.37,65.6,55.59,0.705,34.57,0.929,0.922,139.2,57.24,3.288,7.992,4329,5075,23.4,0.04484349,0.0542685,48.53,52.01,52.06,43.03
