"TOACI1","WRDO","Min15"
"TMSTAMP","RECNBR","BV","OB","OBM","OBX","OBN","TU","TUX","TUN","EA","TP","WS","WSH","WD","WDS","WG","PC","SQ","UI","SI","ETo","ETr","SW","SV","LW","AU"
"2014-10-06 15:15:00",24476,13.76,82.6,82.6,83.5,81.8,13.83,16.25,11.05,0.427,28.31,2.78,3.034,2.108,46.6,6.357,7.994,3842,4962,45.69,0.1906363,0.2717867,51.59,51.67,7999,86.7
"2014-10-06 15:30:00",24477,13.65,82.8,82.7,83.4,82,11.53,14.69,9.34,0.425,23.9,3.018,3.038,340.3,34.9,6.357,7.993,3853,4963,43.13,0.1847844,0.2675159,51.91,51.71,7999,83.9
"2014-10-06 15:45:00",24478,13.51,83.1,83.6,84.5,82.5,10.66,11.96,9.4,0.459,22.81,2.135,2.427,318.9,47.33,4.384,7.993,3863,4963,40.21,0.1581062,0.2266789,52.18,51.74,7999,82.6
"2014-10-06 16:00:00",24479,13.4,83.3,83.3,84.7,82.7,12.44,14.02,11.19,0.528,26.3,2.473,2.293,326.8,42.47,4.822,7.993,3872,4964,36.97,0.140335,0.2034727,52.46,51.78,7999,81
