"TOACI1","WRDO","Min15"
"TMSTAMP","RECNBR","BV","OB","OBM","OBX","OBN","TU","TUX","TUN","EA","TP","WS","WSH","WD","WDS","WG","PC","SQ","UI","SI","ETo","ETr","SW","SV","LW","AU"
"2014-10-08 10:15:00",24648,13.31,60.56,58.9,60.62,57.9,38.2,39.86,36.21,0.677,33.49,2.538,2.606,71.82,35.14,5.042,7.99,4371,5078,40.29,0.1157575,0.1553271,48.13,51.79,2502,62
"2014-10-08 10:30:00",24649,13.4,63.71,62.08,63.83,60.62,32.97,39.58,29.79,0.6,32.61,2.23,2.318,95.9,46.89,5.918,7.991,4382,5078,43.22,0.1256686,0.1665822,48.12,51.74,6024,66.15
"2014-10-08 10:45:00",24650,13.58,64.67,62.91,64.73,61.88,31.35,33.6,29.21,0.645,32.11,2.228,2.538,103.7,38.51,5.699,7.991,4393,5079,45.96,0.1370368,0.1827885,48.12,51.74,7999,69.89
"2014-10-08 11:00:00",24651,13.76,66.1,65.21,66.71,63.57,30.01,32.75,28.26,0.681,33.02,2.064,1.726,160.1,35.48,5.918,7.99,4405,5079,48.52,0.1323233,0.1680162,48.16,51.69,7999,73.12
