"TOACI1","WRDO","Min15"
"TMSTAMP","RECNBR","BV","OB","OBM","OBX","OBN","TU","TUX","TUN","EA","TP","WS","WSH","WD","WDS","WG","PC","SQ","UI","SI","ETo","ETr","SW","SV","LW","AU"
"2014-10-08 07:15:00",24636,12.52,27.64,28.23,29.83,27.03,93.7,94.4,92.9,0.481,26.65,0.252,0.115,246,9.08,0.877,7.995,4307,5075,0.284,0.0007775729,0.0009175939,49.37,52.33,1.687,27.99
"2014-10-08 07:30:00",24637,12.52,27.4,27,27.7,26.06,94,94.3,93.7,0.477,25.52,0.414,0.281,282.4,24.98,1.534,7.994,4307,5075,1.409,0.001544146,0.001843036,49.24,52.25,1.723,27.99
"2014-10-08 07:45:00",24638,12.54,29.23,28.72,30.2,27.28,94.5,95,94.2,0.516,27.36,0.105,0.392,269.9,34.5,1.754,7.995,4309,5075,4.806,0.004284009,0.004827295,49.12,52.21,1.255,27.8
"2014-10-08 08:00:00",24639,12.56,32.02,30.31,32.09,29.17,94.5,94.8,94.3,0.579,28.94,0.183,0.07,30.67,49.6,1.096,7.994,4311,5075,8.87,0.009005303,0.009653901,48.99,52.17,1.115,29.08
