"TOACI1","WRDO","Min15"
"TMSTAMP","RECNBR","BV","OB","OBM","OBX","OBN","TU","TUX","TUN","EA","TP","WS","WSH","WD","WDS","WG","PC","SQ","UI","SI","ETo","ETr","SW","SV","LW","AU"
"2014-10-08 06:15:00",24632,12.54,32.8,30.78,35.66,28.24,84.5,90.7,67.81,0.555,26.58,2.021,1.22,79.26,23.38,3.069,7.994,4307,5074,0.006,0.0004584297,0.001030597,49.89,52.48,1.625,29.49
"2014-10-08 06:30:00",24633,12.54,32.62,33.07,34.44,31.22,88.1,91.5,82.2,0.573,29.93,1.425,1.882,79,9.65,2.411,7.994,4307,5074,0.007,0.004505472,0.007583264,49.77,52.44,1.483,29.79
"2014-10-08 06:45:00",24634,12.53,31.23,30.92,32.62,28.37,91.2,93.7,84.7,0.553,28.67,1.666,1.433,36.69,15.67,2.411,7.994,4307,5074,0.01,0.002650341,0.004327115,49.65,52.4,1.564,29.61
"2014-10-08 07:00:00",24635,12.53,28.19,31,32.32,27.82,93.8,94.7,92.3,0.486,29.44,0.266,1.104,251.9,69.77,2.192,7.995,4307,5074,0.046,0.001711768,0.002660657,49.49,52.37,1.627,28.11
