"TOACI1","WRDO","Min15"
"TMSTAMP","RECNBR","BV","OB","OBM","OBX","OBN","TU","TUX","TUN","EA","TP","WS","WSH","WD","WDS","WG","PC","SQ","UI","SI","ETo","ETr","SW","SV","LW","AU"
"2014-10-07 18:15:00",24584,12.81,68.8,69.87,70.98,68.68,23.06,24.12,22.07,0.578,30.49,4.607,5.938,303.9,15.35,7.891,7.994,4306,5036,4.749,0.09964166,0.1357048,54.21,52.22,7999,62.22
"2014-10-07 18:30:00",24585,12.78,65.04,66.52,68.8,65.04,25.65,26.75,23.99,0.564,30.27,5.061,4.4,325.4,10.65,7.891,7.994,4307,5037,1.308,0.07188832,0.1013865,54.29,52.26,7999,59.09
"2014-10-07 18:45:00",24586,12.76,64.43,64.48,65.89,63.1,27.22,28.98,25.34,0.552,29.97,5.749,5.664,319.2,6.447,7.453,7.994,4307,5039,0.408,0.07837502,0.1062439,54.37,52.3,7999,55.81
"2014-10-07 19:00:00",24587,12.75,66.25,64.37,66.31,62.98,26.19,27.96,23.72,0.523,28.93,5.817,5.688,304.8,6.655,7.891,7.993,4307,5040,0.099,0.07920782,0.1073132,54.41,52.34,4133,52.66
