"TOACI1","WRDO","Min15"
"TMSTAMP","RECNBR","BV","OB","OBM","OBX","OBN","TU","TUX","TUN","EA","TP","WS","WSH","WD","WDS","WG","PC","SQ","UI","SI","ETo","ETr","SW","SV","LW","AU"
"2014-10-06 22:15:00",24504,12.68,47.8,47.56,48.1,46.83,50.22,51.81,48.71,0.557,29.97,4.322,4.502,187.9,5.512,5.042,7.996,3918,4984,0.005,0.0307228,0.04117397,53.98,52.85,4.288,42.92
"2014-10-06 22:30:00",24505,12.67,47.62,48.14,48.71,47.13,49.36,51.88,48.07,0.582,30.07,2.57,3.454,219.1,33.43,4.384,7.995,3918,4985,0.005,0.02643394,0.03689668,53.91,52.86,9.27,42.97
"2014-10-06 22:45:00",24506,12.67,43.8,46.42,49.99,42.77,52.51,59.38,46.45,0.577,29.93,2.837,2.525,71.43,84.2,5.261,7.995,3918,4986,0.005,0.01861375,0.02711614,53.8,52.9,6.566,42.23
"2014-10-06 23:00:00",24507,12.67,45.7,46.38,48.06,43.74,58.92,63.47,54.92,0.662,32.8,4.34,3.706,35.49,11.71,5.48,7.996,3918,4987,0.005,0.02120867,0.02922008,53.69,52.91,4.515,41.9
