"TOACI1","WRDO","Min15"
"TMSTAMP","RECNBR","BV","OB","OBM","OBX","OBN","TU","TUX","TUN","EA","TP","WS","WSH","WD","WDS","WG","PC","SQ","UI","SI","ETo","ETr","SW","SV","LW","AU"
"2014-10-08 01:15:00",24612,12.63,44.46,43.04,45.25,41.36,51.52,55.12,47.19,0.49,26.38,3.113,3.252,172.8,9.5,4.822,7.993,4307,5063,0.007,0.02129929,0.02963025,52.45,52.92,8.42,35.45
"2014-10-08 01:30:00",24613,12.62,40.39,41.5,44.64,38.93,55.18,60.56,47.63,0.514,26.55,1.607,2.47,153.5,43.54,3.946,7.994,4307,5063,0.007,0.01514038,0.02189779,52.33,52.92,6.684,35.45
"2014-10-08 01:45:00",24614,12.62,37.78,38.17,40.94,35.35,70.86,79.57,58.81,0.598,29.45,3.092,1.972,63.41,45.82,5.699,7.994,4307,5064,0.006,0.006609574,0.009957721,52.21,52.92,3.519,35.45
"2014-10-08 02:00:00",24615,12.61,43.14,39.56,43.14,37.72,72.35,77.82,62.26,0.593,31.36,2.152,2.825,78.19,15.34,3.288,7.994,4307,5065,0.006,0.009171086,0.01305927,52.09,52.89,2.641,34.33
