"TOACI1","WRDO","Min15"
"TMSTAMP","RECNBR","BV","OB","OBM","OBX","OBN","TU","TUX","TUN","EA","TP","WS","WSH","WD","WDS","WG","PC","SQ","UI","SI","ETo","ETr","SW","SV","LW","AU"
"2014-10-07 04:15:00",24528,12.57,35.87,36.16,36.78,35.08,82.5,87.2,80.4,0.582,31.35,0.54,1.26,107.9,7.811,2.192,7.994,3918,4996,0.009,0.001056474,0.001991612,51.23,52.86,1.51,33.2
"2014-10-07 04:30:00",24529,12.57,36.17,35.96,36.41,35.68,82.8,84.4,80.7,0.607,31.24,1.1,0.431,174.1,25.53,2.63,7.994,3918,4996,0.009,0,0,51.11,52.82,1.562,31.52
"2014-10-07 04:45:00",24530,12.56,37.76,37.14,38.24,35.93,81.5,84.3,77.85,0.614,31.99,1.748,1.919,158.9,3.54,3.507,7.994,3918,4996,0.009,0.003080204,0.004816962,50.99,52.79,1.433,31.75
"2014-10-07 05:00:00",24531,12.56,29.68,30.73,37.76,27.55,82.3,91,72.52,0.506,25.91,2.763,1.793,317.9,74.13,5.042,7.995,3918,4997,0.009,0.002245718,0.003545449,50.87,52.75,1.742,31.8
