"TOACI1","WRDO","Min15"
"TMSTAMP","RECNBR","BV","OB","OBM","OBX","OBN","TU","TUX","TUN","EA","TP","WS","WSH","WD","WDS","WG","PC","SQ","UI","SI","ETo","ETr","SW","SV","LW","AU"
"2014-10-07 13:15:00",24564,13.87,77.88,77.47,79.09,75.82,19.32,21.58,18.28,0.633,32.42,1.418,1.662,183.4,40.65,5.48,7.992,4135,5006,56.57,0.1739738,0.2199383,49.7,51.7,7999,88.4
"2014-10-07 13:30:00",24565,13.85,78.71,78.04,79.14,77.03,19.25,21.24,17.94,0.64,32.79,2.114,1.813,149.9,55.55,5.042,7.991,4149,5006,56.21,0.1770907,0.2264931,49.91,51.69,7999,89.6
"2014-10-07 13:45:00",24566,13.85,78.4,78.65,79.99,77.49,18.52,20.23,17.36,0.582,32.34,2.51,2.062,12.17,53.03,5.261,7.991,4163,5007,55.32,0.1827081,0.2380483,50.15,51.65,7999,89.7
"2014-10-07 14:00:00",24567,13.83,78.76,78.5,79.31,77.86,17.88,20.36,16.01,0.567,31.31,2.243,2.702,315.9,42.13,5.261,7.992,4177,5007,54.26,0.1964457,0.2656148,50.43,51.68,7999,87.7
