"TOACI1","WRDO","Min15"
"TMSTAMP","RECNBR","BV","OB","OBM","OBX","OBN","TU","TUX","TUN","EA","TP","WS","WSH","WD","WDS","WG","PC","SQ","UI","SI","ETo","ETr","SW","SV","LW","AU"
"2014-10-06 17:15:00",24484,13.08,81.4,81.5,82.1,81.1,17.21,19.23,14.21,0.568,32.8,3.622,3.119,357,10.28,5.261,7.994,3906,4967,19.93,0.04007684,0.1097919,53.58,51.97,7999,71.85
"2014-10-06 17:30:00",24485,13.02,81.4,81.7,82,81.4,15.11,18.09,13.88,0.547,29.76,2.527,3.106,16.85,13.2,3.946,7.994,3910,4967,16.59,0.03144993,0.1021605,53.78,52.01,7999,69.85
"2014-10-06 17:45:00",24486,12.96,79.37,80.3,81.6,79.25,21.7,26.04,14.89,0.779,37.51,1.425,1.902,304.5,37.88,2.63,7.994,3913,4968,13.34,0.06039575,0.09487432,53.93,52.05,7999,68.45
"2014-10-06 18:00:00",24487,12.89,79.62,79.79,80.4,79.19,16.34,22.67,13.61,0.626,30.04,1.971,1.848,357.7,25.45,3.288,7.994,3915,4968,9.73,0.0580458,0.09188651,54.04,52.13,7999,66.7
"2014-10-06 18:15:00",24488,12.83,78.28,78.91,79.8,78.22,16.99,21.15,15.09,0.514,30.37,1.638,1.66,268.4,26.26,3.507,7.994,3917,4969,5.549,0.04828092,0.07746007,54.2,52.16,7999,64.78
"2014-10-06 18:30:00",24489,12.78,73.98,76.3,78.34,73.86,17.09,19.67,14.95,0.445,28.42,2.878,2.02,274.7,15.31,5.042,7.993,3917,4969,2.105,0.05085666,0.08050898,54.28,52.21,7999,62.41
"2014-10-06 18:45:00",24490,12.76,67.55,70.6,74.28,67.43,20.23,23.14,15.49,0.527,27.7,4.714,3.933,266.1,9.45,5.699,7.994,3917,4971,0.463,0.07540979,0.1094283,54.39,52.25,7999,59.4
"2014-10-06 19:00:00",24491,12.75,58.76,62.24,67.55,57,29.01,36.81,22.84,0.56,29.23,5.732,5.142,285.3,13.84,8.55,7.993,3918,4972,0.096,0.06934234,0.09473058,54.47,52.33,5034,55.84
