Date,100000,200000,300000,400000,500000,600000,700000,800000,900000,1000000,1100000,1200000,1300000,1400000,1500000,1600000,1700000,1800000,1900000,2000000,2100000,2200000,2300000,2400000,2500000,2600000,2700000,2800000,2900000,3000000,3100000,3200000,3300000
1/10/2011 0:00,300000,300000,300000,150000,150000,150000,150000,150000,150000,150000,150000,150000,150000,150000,174015.3041,238884.0599,300000,300000,300000,300000,300000,300000,300000,300000,346286.5124,426275.5745,506274.6406,586154.0066,667552.3247,751154.9802,836695.4456,922954.7167,970000
1/11/2011 0:00,300000,300000,300000,150000,150000,150000,150000,150000,150000,150000,150000,150000,150000,150000,176748.6577,241735.1736,300000,300000,300000,300000,300000,300000,300000,300000,352886.8988,433219.4757,513217.7649,593190.9503,674743.4062,758526.2387,844238.6424,930627.335,970000
1/12/2011 0:00,300000,300000,300000,150000,150000,150000,150000,150000,150000,150000,150000,150000,150000,150000,179484.7776,244589.0535,300000,300000,300000,300000,300000,300000,300000,300000,359549.0942,440208.1686,520208.272,600280.7847,681995.8031,765970.154,851868.7542,938404.0435,970000
1/13/2011 0:00,300000,300000,300000,150000,150000,150000,150000,150000,150000,150000,150000,150000,150000,150000,182223.6637,247445.6996,300000,300000,300000,300000,300000,300000,300000,300000,366271.326,447240.8891,527245.2376,607422.4254,689308.2708,773485.3215,859584.2164,946283.1174,970000
1/14/2011 0:00,300000,300000,300000,150000,150000,150000,150000,150000,150000,150000,150000,150000,150000,150000,184965.3159,250305.1119,300000,300000,300000,300000,300000,300000,300000,302726.9993,373051.8785,454316.8712,534327.7357,614614.7862,696679.563,781070.3348,867383.4624,954262.83,970000
1/15/2011 0:00,300000,300000,300000,150000,150000,150000,150000,150000,150000,150000,150000,150000,150000,150000,187709.7343,253167.2903,300000,300000,300000,300000,300000,300000,300000,309363.9501,379889.0914,461435.3469,541454.8382,621856.7789,704108.4315,788723.7854,875264.9236,962341.4524,970000
1/16/2011 0:00,300000,300000,300000,150000,150000,150000,150000,150000,150000,150000,150000,150000,150000,150000,190456.9189,256032.235,300000,300000,300000,300000,300000,300000,300000,316058.8797,386781.3582,468595.5464,548625.615,629147.3133,711593.6259,796444.2629,883227.0295,970000,970000
1/17/2011 0:00,300000,300000,300000,150000,150000,150000,150000,150000,150000,150000,150000,150000,150000,150000,193206.8697,258899.9458,300000,300000,300000,300000,300000,300000,300000,322810.3096,393727.1249,475796.6978,555839.1343,636485.2973,719133.894,804230.355,891268.2076,970000,970000
1/18/2011 0:00,300000,300000,300000,150000,150000,150000,150000,150000,150000,150000,150000,150000,150000,150000,195959.5867,261770.4228,300000,300000,300000,300000,300000,300000,300000,329616.8132,400724.8883,483038.0274,563094.462,643869.637,726727.9816,812080.6473,899386.8835,970000,970000
1/19/2011 0:00,300000,300000,300000,150000,150000,150000,150000,150000,150000,150000,150000,150000,150000,150000,198715.0699,264643.666,300000,300000,300000,300000,300000,300000,300000,336477.014,407773.1943,490318.7594,570390.6623,651299.2363,734374.6327,819993.7237,907581.4809,970000,970000
1/20/2011 0:00,300000,300000,300000,150000,150000,150000,150000,150000,150000,150000,150000,150000,150000,150000,201473.3192,267519.6754,300000,300000,300000,300000,300000,300000,300000,343389.5838,414870.6369,497638.116,577726.7974,658772.9973,742072.5892,827968.166,915850.4214,970000,970000
1/21/2011 0:00,300000,300000,300000,150000,150000,150000,150000,150000,150000,150000,150000,150000,150000,150000,204234.3348,270398.4509,300000,300000,300000,300000,300000,300000,300000,350353.2418,422015.8563,504995.3178,585101.9275,666289.82,749820.5911,836002.5539,924192.1247,970000,970000
1/22/2011 0:00,300000,300000,300000,150000,150000,150000,150000,150000,150000,150000,150000,150000,150000,150000,206998.1165,273279.9927,300000,300000,300000,300000,300000,300000,300000,357366.7526,429207.5374,512389.583,592515.111,673848.6028,757617.3763,844095.4656,932605.0088,970000,970000
1/23/2011 0:00,300000,300000,300000,150000,150000,150000,150000,150000,150000,150000,150000,150000,150000,150000,209764.6644,276164.3006,300000,300000,300000,300000,300000,300000,300000,364428.9249,436444.4083,519820.1282,599965.4042,681448.2417,765461.6811,852245.4769,941087.4893,970000,970000
1/24/2011 0:00,300000,300000,300000,150000,150000,150000,150000,150000,150000,150000,150000,150000,150000,150000,212533.9785,279051.3748,300000,300000,300000,300000,300000,300000,301106.4168,371538.6097,443725.2391,527286.1679,607451.8614,689087.6311,773352.2396,860451.1618,949637.9803,970000,970000
1/25/2011 0:00,300000,300000,300000,150000,150000,150000,150000,150000,150000,150000,150000,150000,150000,150834.0035,215306.0588,281941.2151,300000,300000,300000,300000,300000,300000,308090.8963,378694.6993,451048.8398,534786.9147,614973.5352,696765.6633,781287.7839,868711.0924,958254.8937,970000,970000
1/26/2011 0:00,300000,300000,300000,150000,150000,150000,150000,150000,150000,150000,150000,150000,150000,153491.0899,218080.9053,284833.8216,300000,300000,300000,300000,300000,300000,315118.967,385896.1253,458414.0593,542321.5791,622529.476,704481.2287,789267.0444,877023.8389,966936.6394,970000,970000
1/27/2011 0:00,300000,300000,300000,150000,150000,150000,150000,150000,150000,150000,150000,150000,150000,156150.9426,220858.5179,287729.1943,300000,300000,300000,300000,300000,300000,322189.7581,393141.8574,465819.7836,549889.37,630118.7324,712233.2157,797288.7493,885387.9694,970000,970000,970000
1/28/2011 0:00,300000,300000,300000,150000,150000,150000,150000,150000,150000,150000,150000,150000,150000,158813.5614,223638.8967,290627.3331,300000,300000,300000,300000,300000,300000,329302.436,400430.9016,473264.9345,557489.4939,637740.351,720020.5107,805351.625,893802.0502,970000,970000,970000
1/29/2011 0:00,300000,300000,300000,150000,150000,150000,150000,150000,150000,150000,150000,150000,150000,161478.9464,226422.0418,293528.2382,300000,300000,300000,300000,300000,300000,336456.2028,407762.2988,480748.4677,565121.1557,645393.3765,727841.9984,813454.3958,902264.6456,970000,970000,970000
1/30/2011 0:00,300000,300000,300000,150000,150000,150000,150000,150000,150000,150000,150000,150000,150000,164147.0975,229207.953,296431.9094,300000,300000,300000,300000,300000,300000,343650.2948,415135.1235,488269.3718,572783.5583,653076.8515,735696.5613,821595.7844,910774.3178,970000,970000,970000
1/31/2011 0:00,300000,300000,300000,150000,150000,150000,150000,150000,150000,150000,150000,150000,150000,166818.0149,231996.6304,299338.3469,300000,300000,300000,300000,300000,300000,350883.981,422548.4821,495826.6662,580475.9024,660789.8168,743583.08,829774.5111,919329.6273,970000,970000,970000
2/1/2011 0:00,300000,300000,300000,150000,150000,150000,150000,150000,150000,150000,150000,150000,150000,169491.6985,234788.074,300000,300000,300000,300000,300000,300000,300000,358156.5616,430001.5111,503419.4003,588197.3871,668531.3113,751500.4333,837989.2945,927929.1326,970000,970000,970000
2/2/2011 0:00,300000,300000,300000,150000,150000,150000,150000,150000,150000,150000,150000,150000,150000,172168.1482,237582.2837,300000,300000,300000,300000,300000,300000,300000,365467.3664,437493.3762,511046.6513,595947.2094,676300.3719,759447.4978,846238.8513,936571.3901,970000,970000,970000
2/3/2011 0:00,297532.8733,297532.8733,297532.8733,150000,150000,150000,150000,150000,150000,150000,150000,150000,150000,174847.3641,240379.2597,297532.8733,297532.8733,297532.8733,297532.8733,297532.8733,297532.8733,304131.5216,372815.7533,445023.2702,518707.523,603724.5643,684096.0333,767423.1485,854521.8961,945254.9543,970000,970000,970000
2/4/2011 0:00,294225.2059,294225.2059,294225.2059,150000,150000,150000,150000,150000,150000,150000,150000,150000,150000,177529.3462,243179.0018,294225.2059,294225.2059,294225.2059,294225.2059,294225.2059,294225.2059,311333.1061,380201.1069,452590.4119,526401.1442,611528.6448,691917.3286,775426.258,862837.1417,953978.3779,970000,970000,970000
2/5/2011 0:00,290873.6133,290873.6133,290873.6133,150000,150000,150000,150000,150000,150000,150000,150000,150000,150000,180214.0945,245981.5102,290873.6133,290873.6133,290873.6133,290873.6133,290873.6133,290873.6133,318566.2044,387622.8368,460194.0442,534126.6675,619358.6422,699763.2889,783455.6974,871183.2988,962740.2115,970000,970000,970000
2/6/2011 0:00,287476.6564,287476.6564,287476.6564,150000,150000,150000,150000,150000,150000,150000,150000,150000,150000,182901.609,248786.7847,287476.6564,287476.6564,287476.6564,287476.6564,287476.6564,287476.6564,325830.4933,395080.3762,467833.4331,541883.2672,627213.7456,707632.9432,791510.3355,879559.0762,970000,970000,970000,970000
2/7/2011 0:00,284030.466,284030.466,284030.466,150000,150000,150000,150000,150000,150000,150000,150000,150000,150000,185591.8897,251594.8254,284030.466,284030.466,284030.466,284030.466,284030.466,284030.466,333125.6721,402573.1804,475507.8655,549670.1381,635093.1423,715525.3186,799589.0395,887963.1809,970000,970000,970000,970000
2/8/2011 0:00,280528.7434,280528.7434,280528.7434,150000,150000,150000,150000,150000,150000,150000,150000,150000,150000,188284.9365,254405.6323,280528.7434,280528.7434,280528.7434,280528.7434,280528.7434,280528.7434,340451.4615,410100.7252,483216.6484,557486.4943,642996.0176,723439.4404,807690.6742,896394.3177,970000,970000,970000,970000
2/9/2011 0:00,276962.7601,276962.7601,276962.7601,150000,150000,150000,150000,150000,150000,150000,150000,150000,150000,190980.7496,257219.2053,276962.7601,276962.7601,276962.7601,276962.7601,276962.7601,281709.1813,347807.6021,417662.5054,490959.1069,565331.567,650921.5548,731374.3317,815814.103,904851.1897,970000,970000,970000,970000
2/10/2011 0:00,273321.3577,273321.3577,273321.3577,150000,150000,150000,150000,150000,150000,150000,150000,150000,150000,193679.3288,260035.5446,273321.3577,273321.3577,273321.3577,273321.3577,273321.3577,289005.2496,355193.8527,425258.0334,498734.5827,573204.6035,658868.9354,739329.0138,823958.1868,913332.4979,970000,970000,970000,970000
2/11/2011 0:00,269590.9481,269590.9481,269590.9481,150000,150000,150000,150000,150000,150000,150000,150000,150000,150000,196380.6742,262854.65,269590.9481,269590.9481,269590.9481,269590.9481,269590.9481,296323.4759,362609.9889,432886.8375,506542.433,581104.8656,666837.3389,747302.5061,832121.7849,921836.9414,970000,970000,970000,970000
2/12/2011 0:00,265755.5135,265755.5135,265755.5135,150000,150000,150000,150000,150000,150000,150000,150000,150000,150000,199084.7858,265676.5217,265755.5135,265755.5135,265755.5135,265755.5135,265755.5135,303663.9751,370055.8017,440548.4605,514382.0283,589031.6278,674825.9427,755293.826,840303.7547,930363.2172,970000,970000,970000,970000
2/13/2011 0:00,261796.6062,261796.6062,261796.6062,150000,150000,150000,150000,150000,150000,150000,150000,150000,150000,201791.6636,261796.6062,261796.6062,261796.6062,261796.6062,261796.6062,261796.6062,311026.8768,377531.0955,448242.4581,522252.7517,596984.1762,682833.9224,763301.9888,848502.9513,938910.0207,970000,970000,970000,970000
2/14/2011 0:00,257693.3489,257693.3489,257693.3489,150000,150000,150000,150000,150000,150000,150000,150000,150000,150000,204501.3076,257693.3489,257693.3489,257693.3489,257693.3489,257693.3489,257693.3489,318412.3231,385035.6872,455968.3976,530153.9967,604961.8066,690860.4516,771326.0082,856718.2282,947476.045,970000,970000,970000,970000
2/15/2011 0:00,253422.4343,253422.4343,253422.4343,150000,150000,150000,150000,150000,150000,150000,150000,150000,150000,207213.7177,253422.4343,253422.4343,253422.4343,253422.4343,253422.4343,253422.4343,325820.4682,392569.4044,463725.8561,538085.1659,612963.8233,698904.702,779364.8956,864948.4368,956059.9815,970000,970000,970000,970000
2/16/2011 0:00,248958.1256,248958.1256,248958.1256,150000,150000,150000,150000,150000,150000,150000,150000,150000,150000,209928.8941,248958.1256,248958.1256,248958.1256,248958.1256,248958.1256,257174.2206,333251.4758,400132.0836,471514.419,546045.6697,620989.5374,706965.8434,787417.6606,873192.4265,964660.5194,970000,970000,970000,970000
2/17/2011 0:00,244272.256,244272.256,244272.256,150000,150000,150000,150000,150000,150000,150000,150000,150000,150000,212646.8366,244272.256,244272.256,244272.256,244272.256,244272.256,264824.6298,340705.5183,407723.5694,479333.6788,554034.9244,629038.2652,715043.0434,795483.311,881449.045,970000,970000,970000,970000,970000
2/18/2011 0:00,239334.229,239334.229,239334.229,150000,150000,150000,150000,150000,150000,150000,150000,150000,150232.3503,215367.5453,239334.229,239334.229,239334.229,239334.229,239334.229,272488.9601,348182.7749,415343.7122,487183.2332,562052.3512,637109.327,723135.468,803560.8523,889717.1377,970000,970000,970000,970000,970000
2/19/2011 0:00,234111.0184,234111.0184,234111.0184,150000,150000,150000,150000,150000,150000,150000,150000,150000,152838.0652,218091.0202,234111.0184,234111.0184,234111.0184,234111.0184,234111.0184,280167.8015,355683.4302,422992.3672,495062.6839,570097.3739,645202.0453,731242.281,811649.2884,897995.5483,970000,970000,970000,970000,970000
2/20/2011 0:00,228567.1682,228567.1682,228567.1682,150000,150000,150000,150000,150000,150000,150000,150000,150000,155446.5462,220817.2613,228567.1682,228567.1682,228567.1682,228567.1682,228567.1682,287861.749,363207.673,430669.3926,502971.6348,578169.4183,653315.7432,739362.6443,819747.6211,906283.1186,970000,970000,970000,970000,970000
2/21/2011 0:00,222664.7926,222664.7926,222664.7926,150000,150000,150000,150000,150000,150000,150000,150000,150000,158057.7934,222664.7926,222664.7926,222664.7926,222664.7926,222664.7926,234298.8623,295571.4005,370755.694,438374.6483,510909.6907,586267.91,661449.7433,747495.7179,827854.8501,914578.6881,970000,970000,970000,970000,970000
2/22/2011 0:00,216363.576,216363.576,216363.576,150000,150000,150000,150000,150000,150000,150000,150000,150000,160671.8069,216363.576,216363.576,216363.576,216363.576,216363.576,241668.4107,303297.3556,378327.6852,446107.9943,518876.4557,594392.2732,669603.366,755640.6599,835969.9735,922881.0947,970000,970000,970000,970000,970000
2/23/2011 0:00,209620.7731,209620.7731,209620.7731,150000,150000,150000,150000,150000,150000,150000,150000,150000,163288.5865,209620.7731,209620.7731,209620.7731,209620.7731,209620.7731,249085.2967,311040.2143,385923.8376,453869.289,526871.5315,602541.929,677775.9275,763796.6263,844091.9872,931189.1743,970000,970000,970000,970000,970000
2/24/2011 0:00,202391.2088,202391.2088,202391.2088,150000,150000,150000,150000,150000,150000,150000,150000,150000,165908.1323,202391.2088,202391.2088,202391.2088,202391.2088,203000.2271,256549.1786,318800.5747,393544.3403,461658.3882,534894.5164,610716.2941,685966.7391,771962.7714,852219.8852,939501.7607,970000,970000,970000,970000,970000
2/25/2011 0:00,194627.2782,194627.2782,194627.2782,150000,150000,150000,150000,150000,150000,150000,150000,150000,168530.4443,194627.2782,194627.2782,194627.2782,194627.2782,209347.4314,264059.6422,326579.0325,401189.3786,469475.1427,542945.0032,618914.7791,694175.1052,780138.2472,860352.6596,947817.686,970000,970000,970000,970000,970000
2/26/2011 0:00,186278.9468,186278.9468,186278.9468,150000,150000,150000,150000,150000,150000,150000,150000,150000,171155.5224,186278.9468,186278.9468,186278.9468,186278.9468,215783.3833,271616.2055,334376.1787,408859.1325,477319.3978,551022.578,627136.787,702400.3217,788322.204,868489.3004,956135.7799,970000,970000,970000,970000,970000
2/27/2011 0:00,177293.75,177293.75,177293.75,150000,150000,150000,150000,150000,150000,150000,150000,150000,173783.3668,177293.75,177293.75,177293.75,177293.75,222305.8698,279218.3225,342192.5984,416553.7755,485190.991,559126.8186,635381.7119,710641.6748,796513.7901,876628.796,964454.8707,970000,970000,970000,970000,970000
2/28/2011 0:00,167616.7937,167616.7937,167616.7937,150000,150000,150000,150000,150000,150000,150000,150000,150000,167616.7937,167616.7937,167616.7937,167616.7937,170953.9616,228912.6866,286865.3882,350028.8693,424273.4726,493089.751,567257.293,643648.9372,718898.4394,804712.1519,884770.1324,970000,970000,970000,970000,970000,970000
3/1/2011 0:00,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,59802.68507,96223.7391,131920.6583,182269.6766,242370.5574,302291.6727,365763.2289,439788.6395,508968.0311,583595.1571,660247.7606,735455.2359,821125.7782,901054.2631,970000,970000,970000,970000,970000,970000
3/2/2011 0:00,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,64471.36326,100941.5103,137000.1588,188091.5964,249217.2753,310069.4218,373662.4219,447584.3847,516947.1497,591801.6202,668578.0588,743753.747,829339.3257,909195.02,970000,970000,970000,970000,970000,970000
3/3/2011 0:00,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,69220.54343,105764.7545,142195.8417,194018.6424,256139.6567,317889.1877,381583.6719,455405.7319,524952.6287,600032.4606,676928.0549,752064.6246,837556.2147,917333.5433,970000,970000,970000,970000,970000,970000
3/4/2011 0:00,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,74047.15375,110689.7817,147504.0494,200047.7216,263135.5871,325750.1297,389527.4964,463252.7822,532984.229,608287.1748,685297.0565,760387.064,845775.5819,925468.8094,970000,970000,970000,970000,970000,970000
3/5/2011 0:00,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,78948.28114,115713.0446,152921.2396,206175.8173,270202.9778,333651.3715,397494.3964,471125.6194,541041.693,616565.2399,693684.3517,768720.2398,853996.562,933599.7928,970000,970000,970000,970000,970000,970000
3/6/2011 0:00,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,52084.1462,83921.16946,120831.1381,158443.9857,212399.9911,277339.7694,341592.0052,405484.855,479024.3085,549124.7437,624866.1129,702089.2072,777063.3049,862218.2876,941725.4662,970000,970000,970000,970000,970000,970000
3/7/2011 0:00,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,56564.62211,88963.21763,126040.7982,164068.9775,218717.3838,284543.9336,349571.0944,413499.3356,486948.8942,557233.0829,633189.2288,710510.8672,785415.3884,870439.8896,949844.8001,970000,970000,970000,970000,970000,970000
3/8/2011 0:00,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,61069.23972,94071.97767,131338.9017,169793.0208,225125.217,291813.4758,357587.6784,421538.2803,494899.399,565366.3897,641533.9989,718948.5516,793775.5945,878660.4968,957956.7632,970000,970000,970000,970000,970000,970000
3/9/2011 0:00,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,65599.7626,99245.15265,136722.4645,175613.0379,231620.7946,299146.4378,365640.775,429602.1089,502875.8224,573524.319,649899.8099,727401.4544,802143.0009,886879.236,966060.3224,970000,970000,970000,970000,970000,970000
3/10/2011 0:00,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,70157.92126,104480.5946,142188.6412,181526.0678,238201.5032,306540.8995,373729.3843,437691.2169,510878.1386,581706.5,658286.0218,735868.7424,810516.6572,895095.2322,970000,970000,970000,970000,970000,970000,970000
3/11/2011 0:00,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,74745.41315,109776.3021,147734.7236,187529.2658,244864.814,313994.9814,381852.4916,445805.974,518906.2956,589912.5346,666691.9665,744349.5538,818895.5835,903307.6082,970000,970000,970000,970000,970000,970000,970000
3/12/2011 0:00,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,79363.90266,115130.4183,153358.1396,193619.9039,251608.2834,321506.8468,390009.0709,453946.7228,526960.2132,598141.9962,675116.9465,752842.9961,827278.7686,911515.4853,970000,970000,970000,970000,970000,970000,970000
3/13/2011 0:00,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,84015.02113,120541.2283,159056.452,199795.3698,258429.5536,329074.7032,398198.0878,462113.7775,535039.7821,606394.4276,683560.2334,761348.1454,835665.1689,919717.9824,970000,970000,970000,970000,970000,970000,970000
3/14/2011 0:00,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,51783.97876,88700.36685,126007.1567,164827.357,206053.1677,265326.3541,336696.8049,406418.5024,470307.4216,543144.8616,614669.34,692021.0659,769864.0441,844053.7066,927914.2166,970000,970000,970000,970000,970000,970000,970000
3/15/2011 0:00,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,56066.59966,93421.50501,131526.7651,170668.6828,212390.9167,272296.5018,344371.4545,414669.2726,478527.9072,551275.2786,622966.2114,700498.6489,778389.6999,852443.2683,936103.3032,970000,970000,970000,970000,970000,970000,970000
3/16/2011 0:00,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,60370.78357,98179.9678,137098.7495,176578.3879,218806.3515,279337.9021,352097.0046,422949.3565,486775.453,559430.8262,631284.4848,708992.1515,786924.0842,860832.7033,944284.3554,970000,970000,970000,970000,970000,970000,970000
3/17/2011 0:00,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,64698.40407,102977.2543,142721.9372,182554.5598,225297.3211,286448.549,359871.8596,431257.7154,495050.243,567611.2616,639623.5668,717500.7059,795466.1304,869220.8223,952456.4845,970000,970000,970000,970000,970000,970000,970000
3/18/2011 0:00,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,69051.30165,107814.8305,148395.2848,188595.4129,231861.7885,293626.5261,367694.477,439593.3164,503352.4249,575816.3052,647982.8265,726023.4055,804014.7324,877606.396,960618.7998,970000,970000,970000,970000,970000,970000,970000
3/19/2011 0:00,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,73431.28376,112694.1295,154117.8743,194699.287,238497.8299,300870.0065,375563.3694,447955.1351,511682.1086,584045.6386,656361.5933,734559.3035,812568.7433,885988.153,968770.4087,970000,970000,970000,970000,970000,970000,970000
3/20/2011 0:00,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,77840.12479,117616.5512,159888.9108,200864.6452,245203.6338,308177.2535,383477.1052,456342.1578,520039.3646,592298.9036,664759.1559,743107.4117,821126.9737,894364.779,970000,970000,970000,970000,970000,970000,970000,970000
3/21/2011 0:00,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50927.36849,82279.56607,122583.4624,165707.7193,207090.0721,251977.5005,315546.6204,391434.3105,464753.3842,528424.2227,600575.7,673174.7605,751666.6985,829688.1903,902734.9147,970000,970000,970000,970000,970000,970000,970000,970000
3/22/2011 0:00,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,55115.05525,86751.31587,127596.1969,171573.7413,213374.2715,258817.8407,322976.5512,399433.6702,473187.8297,536836.6702,608875.5848,681607.6093,760236.0876,838251.1143,911097.1549,970000,970000,970000,970000,970000,970000,970000,970000
3/23/2011 0:00,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,59316.64442,91257.0494,132656.0555,177486.5319,219716.0646,265723.1747,330465.5801,407473.9287,481644.5272,545276.6507,617198.0702,690056.8594,768814.4565,846814.4198,919450.0461,970000,970000,970000,970000,970000,970000,970000,970000
3/24/2011 0:00,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,63534.15263,95798.40882,137764.3058,183445.7562,226114.3873,272692.131,338012.3316,415553.8918,490122.53,553744.0623,625542.6221,698521.6205,777400.6352,855376.7324,927792.086,970000,970000,970000,970000,970000,970000,970000,970000
3/25/2011 0:00,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,67769.56342,100377.0032,142922.1826,189451.1861,232568.2885,279723.4456,345615.5205,423672.4267,498620.9132,562238.7562,633908.6589,707000.9543,785993.404,863936.6278,936121.7211,970000,970000,970000,970000,970000,970000,970000,970000
3/26/2011 0:00,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,72024.8273,104994.4086,148130.8873,195502.6966,239076.927,286815.9602,353273.9519,431828.4638,507138.7762,570760.5351,642295.5498,715493.872,794591.4928,872492.6301,944437.3459,970000,970000,970000,970000,970000,970000,970000,970000
3/27/2011 0:00,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,76301.8617,109652.168,153391.5885,201600.2622,245639.5697,293968.6209,360986.5203,440020.9966,515675.2442,579309.152,650702.6132,723999.3338,803193.5791,881043.2102,952737.3007,970000,970000,970000,970000,970000,970000,970000,970000
3/28/2011 0:00,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,80602.55102,114351.7913,158705.4217,207743.9538,252255.5884,301180.477,368752.2097,448249.0834,524229.47,587884.3081,659129.1152,732516.2465,811798.2866,889586.7845,961019.8707,970000,970000,970000,970000,970000,970000,970000,970000
3/29/2011 0:00,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,84928.74657,119094.7553,164073.4892,213933.934,258924.4578,308450.6791,376570.0931,456511.847,532800.6363,596485.6521,667574.2684,741043.4625,820404.1836,898121.7134,969283.2842,970000,970000,970000,970000,970000,970000,970000,970000
3/30/2011 0:00,50000,50000,50000,50000,50000,50000,50000,50000,50000,53098.64726,89282.26661,123882.504,169496.8603,220170.454,265645.752,315778.4777,384439.3317,464808.4759,541387.9565,605112.7776,676037.2297,749579.7783,829009.7816,906646.2996,970000,970000,970000,970000,970000,970000,970000,970000,970000
3/31/2011 0:00,0,0,0,0,0,0,0,0,26405.55955,57305.31227,93664.89636,128716.4479,174976.5714,226453.8494,272419.1425,323163.2212,392359.1745,473138.2245,549990.677,613765.2228,684517.0996,758123.9325,837613.5339,915158.7865,970000,970000,970000,970000,970000,970000,970000,970000,970000
