24,2005,156,2400,12.91,13.34,813,12.65,527,.562,.587,53,.551,1638,5.466,5.811,53,5.294,1638,.966,1.032,1708,.915,2226,10.97,11.68,52,10.61,1708,-159.1,-156.4,1348,-160.7,618
30,2005,157,30,12.68,.553,5.32,.94,10.68,-160.5
30,2005,157,100,12.68,.553,5.321,.941,10.69,-160.6
30,2005,157,130,12.67,.553,5.328,.943,10.7,-160.7
30,2005,157,200,12.67,.553,5.332,.946,10.71,-160.9
30,2005,157,230,12.66,.553,5.333,.949,10.71,-160.9
30,2005,157,300,12.66,.553,5.333,.949,10.71,-161
30,2005,157,330,12.66,.553,5.333,.943,10.71,-161
30,2005,157,400,12.65,.553,5.333,.943,10.71,-161.1
30,2005,157,430,12.65,.553,5.333,.942,10.71,-161.1
30,2005,157,500,12.64,.553,5.333,.943,10.71,-161.1
30,2005,157,530,12.64,.553,5.333,.942,10.71,-161.2
30,2005,157,600,12.63,.553,5.333,.941,10.71,-161.2
30,2005,157,630,12.64,.553,5.333,.938,10.71,-161.1
30,2005,157,700,12.68,.553,5.333,.934,10.71,-161.1
30,2005,157,730,12.72,.553,5.333,.931,10.71,-161.1
30,2005,157,800,12.87,.553,5.333,.929,10.71,-161
30,2005,157,830,13.03,.553,5.333,.931,10.71,-160.9
30,2005,157,900,13.07,.553,5.33,.93,10.71,-160.6
30,2005,157,930,13.1,.553,5.322,.925,10.69,-160.4
30,2005,157,1000,13.3,.553,5.32,.923,10.69,-160.4
30,2005,157,1030,13.31,.553,5.32,.925,10.69,-160.4
30,2005,157,1100,13.3,.553,5.32,.935,10.69,-160.4
30,2005,157,1130,13.3,.553,5.32,.945,10.68,-160.3
30,2005,157,1200,13.3,.553,5.32,.956,10.68,-160.3
30,2005,157,1230,13.29,.553,5.32,.964,10.68,-160.2
30,2005,157,1300,13.3,.553,5.32,1.023,10.66,-160.2
30,2005,157,1330,13.31,.553,5.32,1.014,10.66,-160.2
30,2005,157,1400,13.32,.553,5.32,1.088,10.64,-160.3
30,2005,157,1430,13.31,.553,5.32,1.027,10.66,-160.3
30,2005,157,1500,13.29,.553,5.32,.997,10.67,-160.2
30,2005,157,1530,13.27,.553,5.32,.997,10.67,-159.9
30,2005,157,1600,13.24,.552,5.315,1.002,10.66,-159.5
30,2005,157,1630,13.22,.552,5.308,1.036,10.63,-159.1
30,2005,157,1700,13.2,.552,5.307,1.026,10.64,-158.9
30,2005,157,1730,13.18,.552,5.307,1.012,10.64,-158.6
30,2005,157,1800,13.17,.552,5.308,1.006,10.64,-158.4
30,2005,157,1830,13.19,.552,5.307,1.003,10.64,-158.5
30,2005,157,1900,13.17,.552,5.307,.997,10.64,-158.9
30,2005,157,1930,12.82,.552,5.307,.986,10.65,-159.3
30,2005,157,2000,12.78,.552,5.313,1.059,10.64,-159.7
30,2005,157,2030,12.74,.552,5.319,1.013,10.66,-160.1
30,2005,157,2100,12.72,.553,5.32,1.002,10.67,-160.3
30,2005,157,2130,12.71,.553,5.32,1.089,10.64,-160.4
30,2005,157,2200,12.7,.553,5.32,1.037,10.66,-160.6
30,2005,157,2230,12.69,.553,5.325,.988,10.68,-160.7
30,2005,157,2300,12.68,.553,5.332,.98,10.7,-160.9
30,2005,157,2330,12.68,.553,5.333,.978,10.7,-160.9
30,2005,157,2400,12.67,.553,5.333,.979,10.7,-161
24,2005,157,2400,12.94,13.35,951,12.63,549,.553,.554,1731,.552,1716,5.322,5.345,1731,5.307,1716,.975,1.273,2123,.904,1004,10.68,10.72,1745,10.59,2123,-160.4,-158.3,1732,-161.2,405
30,2005,158,30,12.66,.553,5.333,.973,10.7,-161
30,2005,158,100,12.65,.553,5.333,.972,10.7,-161.1
30,2005,158,130,12.65,.553,5.333,.975,10.7,-161.1
30,2005,158,200,12.64,.553,5.333,.976,10.7,-161.1
30,2005,158,230,12.63,.553,5.333,.98,10.7,-161.2
30,2005,158,300,12.62,.553,5.333,.978,10.7,-161.2
30,2005,158,330,12.62,.555,5.352,.976,10.74,-161.2
30,2005,158,400,12.61,.556,5.37,.972,10.78,-161.3
30,2005,158,430,12.61,.556,5.371,.967,10.78,-161.3
30,2005,158,500,12.61,.556,5.373,.969,10.78,-161.4
30,2005,158,530,12.6,.559,5.407,.973,10.85,-161.5
30,2005,158,600,12.6,.559,5.414,.97,10.87,-161.6
30,2005,158,630,12.63,.56,5.431,.962,10.91,-161.7
30,2005,158,700,12.74,.562,5.46,.957,10.97,-161.8
30,2005,158,730,12.82,.563,5.469,.956,10.99,-161.6
30,2005,158,800,12.93,.564,5.484,.954,11.02,-161.4
30,2005,158,830,13.12,.564,5.488,.953,11.02,-161.2
30,2005,158,900,13.32,.567,5.523,.952,11.1,-161
30,2005,158,930,13.3,.568,5.535,.951,11.12,-160.6
30,2005,158,1000,13.26,.569,5.55,.948,11.15,-160
30,2005,158,1030,13.21,.57,5.572,.946,11.2,-159.3
30,2005,158,1100,13.17,.57,5.575,.943,11.21,-158.6
30,2005,158,1130,13.14,.572,5.595,.943,11.25,-158
30,2005,158,1200,13.12,.572,5.6,.944,11.26,-157.7
30,2005,158,1230,13.1,.573,5.616,.943,11.29,-157.3
30,2005,158,1300,13.09,.575,5.637,.942,11.33,-157.1
30,2005,158,1330,13.09,.577,5.672,.941,11.41,-157.1
30,2005,158,1400,13.1,.577,5.676,.939,11.41,-157.2
30,2005,158,1430,13.1,.578,5.687,.938,11.44,-157.3
30,2005,158,1500,13.11,.58,5.714,.943,11.49,-157.5
30,2005,158,1530,13.14,.58,5.715,.95,11.49,-157.8
30,2005,158,1600,13.16,.581,5.731,.964,11.52,-158.2
30,2005,158,1630,13.17,.583,5.761,.958,11.58,-158.4
30,2005,158,1700,13.17,.583,5.762,.959,11.59,-158.3
30,2005,158,1730,13.17,.586,5.795,.959,11.65,-158.3
30,2005,158,1800,13.18,.586,5.801,.963,11.67,-158.4
30,2005,158,1830,13.2,.587,5.81,.963,11.68,-158.7
30,2005,158,1900,13,.587,5.816,.965,11.7,-159
30,2005,158,1930,12.83,.589,5.844,.969,11.75,-159.2
30,2005,158,2000,12.76,.589,5.845,.971,11.75,-159.5
30,2005,158,2030,12.73,.589,5.849,.973,11.76,-159.7
30,2005,158,2100,12.72,.59,5.856,.971,11.77,-159.8
30,2005,158,2130,12.71,.59,5.858,.97,11.78,-160
30,2005,158,2200,12.7,.592,5.895,.974,11.85,-160.1
30,2005,158,2230,12.69,.593,5.896,.967,11.86,-160.3
30,2005,158,2300,12.69,.593,5.896,.966,11.86,-160.4
30,2005,158,2330,12.68,.593,5.897,.968,11.86,-160.5
30,2005,158,2400,12.67,.593,5.897,.967,11.86,-160.6
24,2005,158,2400,12.9,13.39,843,12.6,437,.573,.593,2355,.553,0,5.615,5.9,2355,5.333,0,.961,.999,1,.912,1308,11.29,11.87,2355,10.69,1,-159.7,-157,1246,-161.8,651
30,2005,159,30,12.66,.593,5.904,.967,11.87,-160.8
30,2005,159,100,12.65,.593,5.909,.966,11.89,-160.9
30,2005,159,130,12.64,.595,5.925,.963,11.92,-161.1
30,2005,159,200,12.63,.594,5.917,.962,11.9,-161.2
30,2005,159,230,12.62,.594,5.91,.961,11.89,-161.3
30,2005,159,300,12.62,.594,5.91,.962,11.89,-161.5
30,2005,159,330,12.61,.594,5.92,.959,11.91,-161.6
30,2005,159,400,12.61,.595,5.934,.958,11.94,-161.7
30,2005,159,430,12.6,.595,5.924,.955,11.92,-161.8
30,2005,159,500,12.6,.594,5.923,.954,11.92,-161.9
30,2005,159,530,12.6,.594,5.923,.951,11.92,-162
30,2005,159,600,12.6,.594,5.924,.948,11.92,-162.1
30,2005,159,630,12.62,.594,5.924,.947,11.92,-162.1
30,2005,159,700,12.69,.594,5.924,.945,11.92,-162.1
30,2005,159,730,12.84,.594,5.924,.944,11.92,-162
30,2005,159,800,13.01,.594,5.924,.944,11.92,-161.8
30,2005,159,830,13.29,.596,5.942,.943,11.96,-161.6
30,2005,159,900,13.32,.596,5.951,.94,11.98,-161
30,2005,159,930,13.26,.596,5.946,.939,11.97,-160.2
30,2005,159,1000,13.21,.598,5.971,.935,12.02,-159.3
30,2005,159,1030,13.16,.597,5.962,.933,12,-158.4
30,2005,159,1100,13.12,.596,5.952,.935,11.98,-157.6
30,2005,159,1130,13.09,.596,5.948,.937,11.97,-157.1
30,2005,159,1200,13.06,.596,5.942,.96,11.95,-156.6
30,2005,159,1230,13.04,.595,5.935,.94,11.95,-156.1
30,2005,159,1300,13.02,.595,5.935,.926,11.95,-155.6
30,2005,159,1330,13,.596,5.944,.921,11.97,-155.3
30,2005,159,1400,13,.596,5.944,.918,11.97,-155.3
30,2005,159,1430,13.01,.595,5.935,.922,11.95,-155.7
30,2005,159,1500,13.02,.595,5.934,.923,11.95,-155.8
30,2005,159,1530,13.01,.595,5.935,.923,11.95,-155.6
30,2005,159,1600,13.01,.595,5.937,.92,11.96,-155.6
