3/15/1996	675
3/16/1996	746
3/17/1996	760
3/18/1996	761
3/19/1996	762
3/20/1996	757
3/21/1996	749
3/22/1996	749
3/23/1996	731
3/24/1996	700
3/25/1996	663
3/26/1996	650
3/27/1996	628
3/28/1996	599
3/29/1996	579
3/30/1996	559
3/31/1996	545
4/1/1996	540
4/2/1996	521
4/3/1996	497
4/4/1996	487
4/5/1996	489
4/6/1996	517
4/7/1996	642
