Time,MB1_Hw_FlowMeter,MB1_Hw_FlowCalc,MB1_MillerHill_FlowPump1,MB1_MillerHill_FlowPump2,MB1_MillerHill_FlowPump3
4/4/2014 18:00,44,57,0,0,0
4/4/2014 18:30,54,60,0,0,0
4/4/2014 19:00,54,60,0,0,0
4/4/2014 19:30,52,60,0,0,0
4/4/2014 20:00,54,60,0,0,0
4/4/2014 20:30,51,60,0,0,0
4/4/2014 21:00,53,60,0,0,0
4/4/2014 21:30,59,60,0,0,0
4/4/2014 22:00,56,60,0,0,0
4/4/2014 22:30,56,59,0,0,0
4/4/2014 23:00,61,59,0,0,0
4/4/2014 23:30,62,60,0,0,0
4/5/2014 0:00,52,60,0,0,0
4/5/2014 0:30,48,59,0,0,0
4/5/2014 1:00,54,59,0,0,0
4/5/2014 1:30,56,59,0,0,0
4/5/2014 2:00,51,59,0,0,0
4/5/2014 2:30,55,59,0,0,0
4/5/2014 3:00,55,59,0,0,0
4/5/2014 3:30,55,59,0,0,0
4/5/2014 4:00,55,59,0,0,0
4/5/2014 4:30,55,59,0,0,0
4/5/2014 5:00,55,59,0,0,0
4/5/2014 5:30,55,59,0,0,0
4/5/2014 6:00,55,59,0,0,0
4/5/2014 6:30,55,59,0,0,0
4/5/2014 7:00,55,59,0,0,0
4/5/2014 7:30,55,59,0,0,0
4/5/2014 8:00,55,59,0,0,0
4/5/2014 8:30,55,59,0,0,0
4/5/2014 9:00,55,59,0,0,0
4/5/2014 9:30,55,59,0,0,0
4/5/2014 10:00,55,59,0,0,0
4/5/2014 10:30,55,59,0,0,0
4/5/2014 11:00,55,59,0,0,0
4/5/2014 11:30,55,59,0,0,0
4/5/2014 12:00,55,59,0,0,0
4/5/2014 12:30,55,59,0,0,0
4/5/2014 13:00,55,59,0,0,0
4/5/2014 13:30,55,59,0,0,0
4/5/2014 14:00,55,59,0,0,0
4/5/2014 14:30,55,59,0,0,0
4/5/2014 15:00,55,59,0,0,0
4/5/2014 15:30,55,59,0,0,0
4/5/2014 16:00,55,59,0,0,0
4/5/2014 16:30,55,59,0,0,0
4/5/2014 17:00,55,59,0,0,0
4/5/2014 17:30,55,59,0,0,0
4/5/2014 18:00,55,59,0,0,0
4/5/2014 18:30,55,59,0,0,0
4/5/2014 19:00,55,59,0,0,0
4/5/2014 19:30,55,59,0,0,0
4/5/2014 20:00,55,59,0,0,0
4/5/2014 20:30,55,59,0,0,0
4/5/2014 21:00,55,59,0,0,0
4/5/2014 21:30,55,59,0,0,0
4/5/2014 22:00,55,59,0,0,0
4/5/2014 22:30,55,59,0,0,0
4/5/2014 23:00,55,59,0,0,0
4/5/2014 23:30,55,59,0,0,0
4/6/2014 0:00,55,59,0,0,0
4/6/2014 0:30,55,59,0,0,0
4/6/2014 1:00,55,59,0,0,0
4/6/2014 1:30,55,59,0,0,0
4/6/2014 2:00,55,59,0,0,0
4/6/2014 2:30,55,59,0,0,0
4/6/2014 3:00,55,59,0,0,0
4/6/2014 3:30,55,59,0,0,0
4/6/2014 4:00,55,59,0,0,0
4/6/2014 4:30,55,59,0,0,0
4/6/2014 5:00,55,59,0,0,0
4/6/2014 5:30,55,59,0,0,0
4/6/2014 6:00,55,59,0,0,0
4/6/2014 6:30,55,59,0,0,0
4/6/2014 7:00,55,59,0,0,0
4/6/2014 7:30,55,59,0,0,0
4/6/2014 8:00,55,59,0,0,0
4/6/2014 8:30,55,59,0,0,0
4/6/2014 9:00,55,59,0,0,0
4/6/2014 9:30,55,59,0,0,0
4/6/2014 10:00,55,59,0,0,0
4/6/2014 10:30,55,59,0,0,0
4/6/2014 11:00,55,59,0,0,0
4/6/2014 11:30,55,59,0,0,0
4/6/2014 12:00,55,59,0,0,0
4/6/2014 12:30,55,59,0,0,0
4/6/2014 13:00,55,59,0,0,0
4/6/2014 13:30,55,59,0,0,0
4/6/2014 14:00,55,59,0,0,0
4/6/2014 14:30,55,59,0,0,0
4/6/2014 15:00,55,59,0,0,0
4/6/2014 15:30,55,59,0,0,0
4/6/2014 16:00,55,59,0,0,0
4/6/2014 16:30,55,59,0,0,0
4/6/2014 17:00,55,59,0,0,0
4/6/2014 17:30,55,59,0,0,0
4/6/2014 18:00,55,59,0,0,0
4/6/2014 18:30,55,59,0,0,0
4/6/2014 19:00,55,59,0,0,0
4/6/2014 19:30,55,59,0,0,0
4/6/2014 20:00,55,59,0,0,0
4/6/2014 20:30,55,59,0,0,0
4/6/2014 21:00,55,59,0,0,0
4/6/2014 21:30,55,59,0,0,0
4/6/2014 22:00,55,59,0,0,0
4/6/2014 22:30,55,59,0,0,0
4/6/2014 23:00,55,59,0,0,0
4/6/2014 23:30,55,59,0,0,0
4/7/2014 0:00,55,59,0,0,0
4/7/2014 0:30,55,59,0,0,0
4/7/2014 1:00,55,59,0,0,0
4/7/2014 1:30,55,59,0,0,0
4/7/2014 2:00,55,59,0,0,0
4/7/2014 2:30,55,59,0,0,0
4/7/2014 3:00,55,59,0,0,0
4/7/2014 3:30,55,59,0,0,0
4/7/2014 4:00,55,59,0,0,0
4/7/2014 4:30,55,59,0,0,0
4/7/2014 5:00,55,59,0,0,0
4/7/2014 5:30,55,59,0,0,0
4/7/2014 6:00,55,59,0,0,0
4/7/2014 6:30,55,59,0,0,0
4/7/2014 7:00,55,59,0,0,0
4/7/2014 7:30,55,59,0,0,0
4/7/2014 8:00,55,59,0,0,0
4/7/2014 8:30,57,61,0,0,0
4/7/2014 9:00,56,62,0,0,0
4/7/2014 9:30,40,62,0,0,0
4/7/2014 10:00,40,62,0,0,0
4/7/2014 10:30,40,62,0,0,0
4/7/2014 11:00,40,62,0,0,0
4/7/2014 11:30,40,62,0,0,0
4/7/2014 12:00,54,63,0,0,0
4/7/2014 12:30,52,63,0,0,0
4/7/2014 13:00,53,62,0,0,0
4/7/2014 13:30,55,62,0,0,0
4/7/2014 14:00,65,63,0,0,0
4/7/2014 14:30,59,63,0,0,0
4/7/2014 15:00,57,63,0,0,0
4/7/2014 15:30,59,63,0,0,0
4/7/2014 16:00,60,64,0,0,0
4/7/2014 16:30,58,64,0,0,0
4/7/2014 17:00,56,64,0,0,0
4/7/2014 17:30,59,64,0,0,0
4/7/2014 18:00,61,64,0,0,0
4/7/2014 18:30,62,64,0,0,0
4/7/2014 19:00,62,64,0,0,0
4/7/2014 19:30,61,64,0,0,0
4/7/2014 20:00,64,63,0,0,0
4/7/2014 20:30,57,63,0,0,0
4/7/2014 21:00,56,63,0,0,0
4/7/2014 21:30,51,63,0,0,0
4/7/2014 22:00,54,63,0,0,0
4/7/2014 22:30,54,62,0,0,0
4/7/2014 23:00,55,62,0,0,0
4/7/2014 23:30,57,62,0,0,0
4/8/2014 0:00,51,62,0,0,0
4/8/2014 0:30,55,62,0,0,0
4/8/2014 1:00,56,62,0,0,0
4/8/2014 1:30,52,61,0,0,0
4/8/2014 2:00,56,61,0,0,0
4/8/2014 2:30,58,61,0,0,0
4/8/2014 3:00,58,61,0,0,0
4/8/2014 3:30,57,61,0,0,0
4/8/2014 4:00,59,61,0,0,0
4/8/2014 4:30,56,61,0,0,0
4/8/2014 5:00,53,61,0,0,0
4/8/2014 5:30,52,61,0,0,0
4/8/2014 6:00,64,61,0,0,0
4/8/2014 6:30,42,61,0,0,0
4/8/2014 7:00,57,61,0,0,0
4/8/2014 7:30,58,61,0,0,0
4/8/2014 8:00,49,61,0,0,0
4/8/2014 8:30,48,61,0,0,0
4/8/2014 9:00,63,62,0,0,0
4/8/2014 9:30,47,62,0,0,0
4/8/2014 10:00,58,62,0,0,0
4/8/2014 10:30,57,63,0,0,0
4/8/2014 11:00,65,63,0,0,0
4/8/2014 11:30,62,63,0,0,0
4/8/2014 12:00,57,63,0,0,0
4/8/2014 12:30,57,63,0,0,0
04/08/2014 13:00:00,60,63,0,0,0
04/08/2014 13:30:00,61,63,0,0,0
04/08/2014 14:00:00,57,63,0,0,0
04/08/2014 14:30:00,56,63,0,0,0
04/08/2014 15:00:00,57,64,0,0,0
04/08/2014 15:30:00,56,64,0,0,0
04/08/2014 16:00:00,57,64,0,0,0
04/08/2014 16:30:00,54,64,0,0,0
04/08/2014 17:00:00,54,64,0,0,0
04/08/2014 17:30:00,55,63,0,0,0
04/08/2014 18:00:00,59,63,0,0,0
04/08/2014 18:30:00,57,63,0,0,0
04/08/2014 19:00:00,61,64,0,0,0
04/08/2014 19:30:00,60,63,0,0,0
04/08/2014 20:00:00,56,63,0,0,0
04/08/2014 20:30:00,57,62,0,0,0
04/08/2014 21:00:00,51,62,0,0,0
04/08/2014 21:30:00,52,62,0,0,0
04/08/2014 22:00:00,61,62,0,0,0
04/08/2014 22:30:00,58,62,0,0,0
04/08/2014 23:00:00,61,62,0,0,0
04/08/2014 23:30:00,60,62,0,0,0
04/09/2014 00:00:00,61,62,0,0,0
04/09/2014 00:30:00,59,62,0,0,0
04/09/2014 01:00:00,59,62,0,0,0
04/09/2014 01:30:00,54,61,0,0,0
04/09/2014 02:00:00,51,61,0,0,0
04/09/2014 02:30:00,61,61,0,0,0
04/09/2014 03:00:00,45,61,0,0,0
04/09/2014 03:30:00,45,61,0,0,0
04/09/2014 04:00:00,57,61,0,0,0
04/09/2014 04:30:00,56,61,0,0,0
04/09/2014 05:00:00,61,61,0,0,0
04/09/2014 05:30:00,52,61,0,0,0
04/09/2014 06:00:00,43,60,0,0,0
04/09/2014 06:30:00,54,60,0,0,0
04/09/2014 07:00:00,72,110,0,0,0
04/09/2014 07:30:00,142,145,0,0,0
04/09/2014 08:00:00,126,129,0,0,0
04/09/2014 08:30:00,127,127,0,0,0
04/09/2014 09:00:00,125,125,36.1319,0,0
04/09/2014 09:30:00,129,127,36.1429,0,0
04/09/2014 10:00:00,131,131,35.9542,0,0
04/09/2014 10:30:00,129,129,35.4392,0,0
04/09/2014 11:00:00,131,131,35.7861,0,0
04/09/2014 11:30:00,130,130,35.7369,0,0
04/09/2014 12:00:00,130,130,35.4905,0,0
04/09/2014 12:30:00,130,130,35.3667,0,0
04/09/2014 13:00:00,131,132,35.3398,0,0
04/09/2014 13:30:00,131,132,35.396,0,0
04/09/2014 14:00:00,130,131,35.4713,0,0
04/09/2014 14:30:00,131,132,35.2007,0,0
04/09/2014 15:00:00,130,132,34.6591,0,0
04/09/2014 15:30:00,131,133,34.5233,0,0
04/09/2014 16:00:00,130,132,0,0,0
04/09/2014 16:30:00,129,131,0,0,0
04/09/2014 17:00:00,129,131,0,0,0
04/09/2014 17:30:00,129,131,0,0,0
04/09/2014 18:00:00,129,131,0,0,0
04/09/2014 18:30:00,129,131,0,0,0
04/09/2014 19:00:00,129,131,0,0,0
04/09/2014 19:30:00,129,131,0,0,0
04/09/2014 20:00:00,129,131,0,0,0
04/09/2014 20:30:00,129,131,0,0,0
04/09/2014 21:00:00,129,131,0,0,0
04/09/2014 21:30:00,129,131,0,0,0
04/09/2014 22:00:00,129,131,0,0,0
04/09/2014 22:30:00,129,131,0,0,0
04/09/2014 23:00:00,129,131,0,0,0
04/09/2014 23:30:00,129,131,0,0,0
04/10/2014 00:00:00,129,131,0,0,0
04/10/2014 00:30:00,129,131,0,0,0
04/10/2014 01:00:00,129,131,0,0,0
04/10/2014 01:30:00,129,131,0,0,0
04/10/2014 02:00:00,129,131,0,0,0
04/10/2014 02:30:00,129,131,0,0,0
04/10/2014 03:00:00,129,131,0,0,0
04/10/2014 03:30:00,129,131,0,0,0
04/10/2014 04:00:00,129,131,0,0,0
04/10/2014 04:30:00,129,131,0,0,0
04/10/2014 05:00:00,129,131,0,0,0
04/10/2014 05:30:00,129,131,0,0,0
04/10/2014 06:00:00,129,131,0,0,0
04/10/2014 06:30:00,129,131,0,0,0
04/10/2014 07:00:00,129,131,0,0,0
04/10/2014 07:30:00,129,131,0,0,0
04/10/2014 08:00:00,129,131,0,0,0
04/10/2014 08:30:00,129,131,0,0,0
04/10/2014 09:00:00,129,131,0,0,0
04/10/2014 09:30:00,185,184,12.207,15.7829,0
04/10/2014 10:00:00,186,183,12.1423,15.3788,0
04/10/2014 10:30:00,174,187,12.4497,15.3287,0
04/10/2014 11:00:00,186,180,12.928,15.4212,0
04/10/2014 11:30:00,178,186,13.9408,15.2648,0
04/10/2014 12:00:00,183,183,14.9167,15.5742,0
04/10/2014 12:30:00,177,180,9.67964,15.7739,0
04/10/2014 13:00:00,178,181,17.9101,15.4836,0
04/10/2014 13:30:00,178,182,18.765,15.3883,0
04/10/2014 14:00:00,176,178,21.3406,26.7616,0
04/10/2014 14:30:00,181,182,0,35.3708,0
04/10/2014 15:00:00,183,183,0,35.9064,0
04/10/2014 15:30:00,179,184,0,36.2139,0
04/10/2014 16:00:00,177,184,0,32.9518,0
04/10/2014 16:30:00,184,184,0,32.9482,0
04/10/2014 17:00:00,180,181,0,32.9727,0
04/10/2014 17:30:00,174,177,0,32.7253,0
04/10/2014 18:00:00,178,180,0,13.7478,0
04/10/2014 18:30:00,176,178,0,14.233,0
04/10/2014 19:00:00,181,180,0,14.2461,0
04/10/2014 19:30:00,181,180,0,14.329,0
04/10/2014 20:00:00,179,187,0,14.3465,0
04/10/2014 20:30:00,176,178,0,14.3208,0
04/10/2014 21:00:00,174,175,0,14.3447,0
04/10/2014 21:30:00,192,195,0,14.3809,0
04/10/2014 22:00:00,215,216,0,14.3283,0
04/10/2014 22:30:00,185,182,0,14.1508,0
04/10/2014 23:00:00,180,184,0,14.2372,0
04/10/2014 23:30:00,177,183,0,13.9667,0
04/11/2014 00:00:00,178,183,0,13.9466,0
04/11/2014 00:30:00,180,183,0,14.2176,0
04/11/2014 01:00:00,183,184,0,14.0437,0
04/11/2014 01:30:00,182,186,0,13.8996,0
04/11/2014 02:00:00,176,184,0,13.9139,0
04/11/2014 02:30:00,179,181,0,12.8198,0
04/11/2014 03:00:00,184,181,0,13.2154,0
04/11/2014 03:30:00,179,180,0,13.5814,0
04/11/2014 04:00:00,185,180,0,14.5309,0
04/11/2014 04:30:00,184,189,0,14.2675,0
04/11/2014 05:00:00,181,181,0,14.2492,0
04/11/2014 05:30:00,181,182,0,14.3723,0
04/11/2014 06:00:00,178,183,0,14.3273,0
04/11/2014 06:30:00,176,180,0,14.3558,0
04/11/2014 07:00:00,177,180,0,14.1587,0
04/11/2014 07:30:00,181,178,0,14.209,0
04/11/2014 08:00:00,186,190,0,13.8876,0
04/11/2014 08:30:00,185,182,0,26.405,0
04/11/2014 09:00:00,180,187,0,26.3349,0
04/11/2014 09:30:00,176,186,0,26.2983,0
04/11/2014 10:00:00,167,169,0,26.5153,0
04/11/2014 10:30:00,189,193,0,26.4386,0
04/11/2014 11:00:00,184,181,0,26.3578,0
04/11/2014 11:30:00,165,168,0,26.4164,0
04/11/2014 12:00:00,171,174,0,26.6365,0
04/11/2014 12:30:00,181,180,0,26.114,0
04/11/2014 13:00:00,178,179,0,26.234,0
04/11/2014 13:30:00,187,189,0,26.4368,0
04/11/2014 14:00:00,183,189,0,13.4451,0
04/11/2014 14:30:00,180,185,0,13.5394,0
04/11/2014 15:00:00,178,180,0,13.5127,0
04/11/2014 15:30:00,175,178,0,13.1115,0
04/11/2014 16:00:00,175,179,0,13.5436,0
04/11/2014 16:30:00,127,132,0,13.5093,0
04/11/2014 17:00:00,125,127,0,13.5239,0
04/11/2014 17:30:00,133,134,0,13.4957,0
04/11/2014 18:00:00,139,143,0,13.6019,0
04/11/2014 18:30:00,140,145,0,13.6728,0
04/11/2014 19:00:00,136,139,0,13.9808,0
04/11/2014 19:30:00,135,137,0,14.0417,0
04/11/2014 20:00:00,135,137,0,14.0405,0
04/11/2014 20:30:00,136,136,0,14.2528,0
04/11/2014 21:00:00,134,136,0,14.0862,0
04/11/2014 21:30:00,135,136,0,14.0296,0
04/11/2014 22:00:00,133,137,0,14.1332,0
04/11/2014 22:30:00,134,136,0,14.0003,0
04/11/2014 23:00:00,133,136,0,13.8218,0
04/11/2014 23:30:00,135,136,0,14.0165,0
04/12/2014 00:00:00,134,136,0,13.9206,0
04/12/2014 00:30:00,134,134,0,13.99,0
04/12/2014 01:00:00,135,137,0,13.9042,0
04/12/2014 01:30:00,133,137,0,13.8607,0
04/12/2014 02:00:00,134,137,0,13.9195,0
04/12/2014 02:30:00,136,137,0,14.02,0
04/12/2014 03:00:00,135,136,0,13.9734,0
04/12/2014 03:30:00,135,136,0,14.006,0
04/12/2014 04:00:00,135,135,0,14.0535,0
04/12/2014 04:30:00,134,137,0,13.9861,0
04/12/2014 05:00:00,137,137,0,14.0799,0
04/12/2014 05:30:00,134,136,0,14.0402,0
04/12/2014 06:00:00,136,136,0,13.9009,0
04/12/2014 06:30:00,136,137,0,13.8018,0
04/12/2014 07:00:00,135,137,0,13.6784,0
04/12/2014 07:30:00,135,136,0,13.6918,0
04/12/2014 08:00:00,135,137,0,13.6689,0
04/12/2014 08:30:00,135,137,0,13.6524,0
04/12/2014 09:00:00,135,137,0,13.6134,0
04/12/2014 09:30:00,145,145,0,13.5493,0
04/12/2014 10:00:00,154,152,0,13.3732,0
04/12/2014 10:30:00,151,158,0,13.5097,0
04/12/2014 11:00:00,154,154,0,13.2646,0
04/12/2014 11:30:00,150,154,0,13.4976,0
04/12/2014 12:00:00,149,154,0,13.5038,0
04/12/2014 12:30:00,150,154,0,13.537,0
04/12/2014 13:00:00,151,154,0,13.5295,0
04/12/2014 13:30:00,149,154,0,13.4739,0
04/12/2014 14:00:00,150,154,0,13.546,0
04/12/2014 14:30:00,149,154,0,13.5932,0
04/12/2014 15:00:00,149,155,0,14.0758,0
04/12/2014 15:30:00,151,155,0,14.1267,0
04/12/2014 16:00:00,149,155,0,13.9516,0
04/12/2014 16:30:00,151,155,0,13.9415,0
04/12/2014 17:00:00,150,155,0,13.9124,0
04/12/2014 17:30:00,148,153,0,13.8118,0
04/12/2014 18:00:00,155,154,0,13.7494,0
04/12/2014 18:30:00,139,141,0,13.854,0
04/12/2014 19:00:00,144,148,0,14.2179,0
04/12/2014 19:30:00,150,150,0,13.9336,0
04/12/2014 20:00:00,147,150,0,13.8712,0
04/12/2014 20:30:00,152,150,0,13.7286,0
04/12/2014 21:00:00,153,156,0,13.7629,0
04/12/2014 21:30:00,152,153,0,13.7424,0
04/12/2014 22:00:00,151,153,0,13.58,0
04/12/2014 22:30:00,153,155,0,13.7587,0
04/12/2014 23:00:00,152,154,0,14.0206,0
04/12/2014 23:30:00,149,153,0,13.9522,0
04/13/2014 00:00:00,149,154,0,13.8462,0
04/13/2014 00:30:00,149,154,0,13.8425,0
04/13/2014 01:00:00,148,154,0,13.8379,0
04/13/2014 01:30:00,152,154,0,13.876,0
04/13/2014 02:00:00,149,153,0,13.7724,0
04/13/2014 02:30:00,151,152,0,13.8615,0
04/13/2014 03:00:00,149,152,0,13.8638,0
04/13/2014 03:30:00,150,152,0,13.8677,0
04/13/2014 04:00:00,151,152,0,13.8467,0
04/13/2014 04:30:00,151,153,0,13.9574,0
04/13/2014 05:00:00,152,152,0,13.8566,0
04/13/2014 05:30:00,150,152,0,13.6357,0
04/13/2014 06:00:00,150,152,0,13.5875,0
04/13/2014 06:30:00,150,152,0,13.7345,0
04/13/2014 07:00:00,150,152,0,13.4713,0
04/13/2014 07:30:00,150,152,0,13.1635,0
04/13/2014 08:00:00,151,153,0,13.3848,0
04/13/2014 08:30:00,155,155,0,12.856,0
04/13/2014 09:00:00,153,159,0,13.1378,0
04/13/2014 09:30:00,161,167,0,13.125,0
04/13/2014 10:00:00,159,161,0,13.0675,0
04/13/2014 10:30:00,152,157,0,12.991,0
04/13/2014 11:00:00,153,155,0,13.1303,0
04/13/2014 11:30:00,150,155,0,13.2169,0
04/13/2014 12:00:00,154,157,0,13.4672,0
04/13/2014 12:30:00,151,155,0,12.8854,0
04/13/2014 13:00:00,153,156,0,13.1299,0
04/13/2014 13:30:00,153,157,0,12.9394,0
04/13/2014 14:00:00,150,155,0,12.7712,0
04/13/2014 14:30:00,151,156,0,12.738,0
04/13/2014 15:00:00,153,156,0,12.8466,0
04/13/2014 15:30:00,152,156,0,12.9011,0
04/13/2014 16:00:00,152,157,0,13.237,0
04/13/2014 16:30:00,148,157,0,13.2597,0
04/13/2014 17:00:00,149,157,0,13.2314,0
04/13/2014 17:30:00,146,149,0,13.1235,0
04/13/2014 18:00:00,148,150,0,13.2023,0
04/13/2014 18:30:00,148,149,0,13.2455,0
04/13/2014 19:00:00,147,149,0,13.3483,0
04/13/2014 19:30:00,148,150,0,13.5305,0
04/13/2014 20:00:00,147,152,0,13.5881,0
04/13/2014 20:30:00,148,151,0,13.4663,0
04/13/2014 21:00:00,150,150,0,13.6966,0
04/13/2014 21:30:00,149,150,0,13.578,0
04/13/2014 22:00:00,151,149,0,13.3887,0
04/13/2014 22:30:00,151,149,0,13.362,0
04/13/2014 23:00:00,151,149,0,13.3368,0
04/13/2014 23:30:00,151,149,0,13.2441,0
04/14/2014 00:00:00,151,149,0,13.2362,0
04/14/2014 00:30:00,152,155,0,13.3186,0
04/14/2014 01:00:00,152,154,0,13.1633,0
04/14/2014 01:30:00,152,154,0,13.0988,0
04/14/2014 02:00:00,151,154,0,13.0717,0
04/14/2014 02:30:00,151,154,0,13.2547,0
04/14/2014 03:00:00,150,153,0,13.1037,0
04/14/2014 03:30:00,151,153,0,13.0841,0
04/14/2014 04:00:00,152,153,0,13.1198,0
04/14/2014 04:30:00,152,153,0,12.9447,0
04/14/2014 05:00:00,152,152,0,12.9835,0
04/14/2014 05:30:00,150,153,0,13.0619,0
04/14/2014 06:00:00,150,153,0,13.0296,0
04/14/2014 06:30:00,152,158,0,12.9685,0
04/14/2014 07:00:00,152,157,0,13.0316,0
04/14/2014 07:30:00,152,154,0,12.8856,0
04/14/2014 08:00:00,150,155,0,22.6568,0
04/14/2014 08:30:00,150,156,0,22.8251,0
04/14/2014 09:00:00,149,187,0,22.6503,0
04/14/2014 09:30:00,162,166,0,22.8437,0
04/14/2014 10:00:00,163,167,0,22.8528,0
04/14/2014 10:30:00,163,166,0,22.8296,0
04/14/2014 11:00:00,165,165,0,22.8818,0
04/14/2014 11:30:00,166,169,0,22.5857,0
04/14/2014 12:00:00,168,171,0,22.584,0
04/14/2014 12:30:00,166,167,0,22.6675,0
04/14/2014 13:00:00,166,169,0,22.5741,0
04/14/2014 13:30:00,164,168,0,22.5031,0
04/14/2014 14:00:00,164,166,0,22.3891,0
04/14/2014 14:30:00,163,165,0,22.4285,0
04/14/2014 15:00:00,163,167,0,22.5038,0
04/14/2014 15:30:00,164,167,0,22.4935,0
04/14/2014 16:00:00,165,168,0,22.667,0
04/14/2014 16:30:00,165,168,0,22.4532,0
04/14/2014 17:00:00,161,164,0,22.5771,0
04/14/2014 17:30:00,170,171,0,22.6613,0
04/14/2014 18:00:00,164,167,0,22.6646,0
04/14/2014 18:30:00,164,167,0,22.6646,0
04/14/2014 19:00:00,164,167,0,22.6646,0
04/14/2014 19:30:00,164,167,0,22.6646,0
04/14/2014 20:00:00,164,167,0,22.6646,0
04/14/2014 20:30:00,164,167,0,22.6646,0
04/14/2014 21:00:00,164,167,0,22.6646,0
04/14/2014 21:30:00,164,167,0,22.6646,0
04/14/2014 22:00:00,164,167,0,22.6646,0
04/14/2014 22:30:00,164,167,0,22.6646,0
04/14/2014 23:00:00,164,167,0,22.6646,0
04/14/2014 23:30:00,164,167,0,22.6646,0
04/15/2014 00:00:00,164,167,0,22.6646,0
04/15/2014 00:30:00,164,167,0,22.6646,0
04/15/2014 01:00:00,164,167,0,22.6646,0
04/15/2014 01:30:00,164,167,0,22.6646,0
04/15/2014 02:00:00,164,167,0,22.6646,0
04/15/2014 02:30:00,164,167,0,22.6646,0
04/15/2014 03:00:00,164,167,0,22.6646,0
04/15/2014 03:30:00,164,167,0,22.6646,0
04/15/2014 04:00:00,164,167,0,22.6646,0
04/15/2014 04:30:00,164,167,0,22.6646,0
04/15/2014 05:00:00,164,167,0,22.6646,0
04/15/2014 05:30:00,164,167,0,22.6646,0
04/15/2014 06:00:00,164,167,0,22.6646,0
04/15/2014 06:30:00,164,167,0,22.6646,0
04/15/2014 07:00:00,164,167,0,22.6646,0
04/15/2014 07:30:00,164,167,0,22.6646,0
04/15/2014 08:00:00,164,167,0,22.6646,0
04/15/2014 08:30:00,164,167,0,22.6646,0
04/15/2014 09:00:00,164,167,0,22.6646,0
04/15/2014 09:30:00,164,167,0,22.6646,0
04/15/2014 10:00:00,164,167,0,22.6646,0
04/15/2014 10:30:00,164,167,0,22.6646,0
04/15/2014 11:00:00,164,167,0,22.6646,0
04/15/2014 11:30:00,164,167,0,22.6646,0
04/15/2014 12:00:00,164,167,0,22.6646,0
04/15/2014 12:30:00,164,167,0,22.6646,0
04/15/2014 13:00:00,164,167,0,22.6646,0
04/15/2014 13:30:00,164,167,0,22.6646,0
04/15/2014 14:00:00,164,167,0,22.6646,0
04/15/2014 14:30:00,164,167,0,22.6646,0
04/15/2014 15:00:00,164,167,0,22.6646,0
04/15/2014 15:30:00,164,167,0,22.6646,0
04/15/2014 16:00:00,164,167,0,22.6646,0
04/15/2014 16:30:00,164,167,0,22.6646,0
04/15/2014 17:00:00,164,167,0,22.6646,0
04/15/2014 17:30:00,164,167,0,22.6646,0
04/15/2014 18:00:00,164,167,0,22.6646,0
04/15/2014 18:30:00,164,167,0,22.6646,0
04/15/2014 19:00:00,164,167,0,22.6646,0
04/15/2014 19:30:00,164,167,0,22.6646,0
04/15/2014 20:00:00,164,167,0,22.6646,0
04/15/2014 20:30:00,164,167,0,22.6646,0
04/15/2014 21:00:00,164,167,0,22.6646,0
04/15/2014 21:30:00,164,167,0,22.6646,0
04/15/2014 22:00:00,164,167,0,22.6646,0
04/15/2014 22:30:00,164,167,0,22.6646,0
04/15/2014 23:00:00,164,167,0,22.6646,0
04/15/2014 23:30:00,164,167,0,22.6646,0
04/16/2014 00:00:00,164,167,0,22.6646,0
04/16/2014 00:30:00,164,167,0,22.6646,0
04/16/2014 01:00:00,164,167,0,22.6646,0
04/16/2014 01:30:00,164,167,0,22.6646,0
04/16/2014 02:00:00,164,167,0,22.6646,0
04/16/2014 02:30:00,164,167,0,22.6646,0
04/16/2014 03:00:00,164,167,0,22.6646,0
04/16/2014 03:30:00,164,167,0,22.6646,0
04/16/2014 04:00:00,164,167,0,22.6646,0
04/16/2014 04:30:00,164,167,0,22.6646,0
04/16/2014 05:00:00,164,167,0,22.6646,0
04/16/2014 05:30:00,164,167,0,22.6646,0
04/16/2014 06:00:00,164,167,0,22.6646,0
04/16/2014 06:30:00,164,167,0,22.6646,0
04/16/2014 07:00:00,164,167,0,22.6646,0
04/16/2014 07:30:00,164,167,0,22.6646,0
04/16/2014 08:00:00,164,167,0,22.6646,0
04/16/2014 08:30:00,164,167,0,22.6646,0
04/16/2014 09:00:00,164,167,0,22.6646,0
04/16/2014 09:30:00,164,167,0,22.6646,0
04/16/2014 10:00:00,164,167,0,22.6646,0
04/16/2014 10:30:00,199,204,0,13.0125,0
04/16/2014 11:00:00,189,194,0,13.1551,0
04/16/2014 11:30:00,202,205,0,12.8573,0
04/16/2014 12:00:00,202,206,0,12.8908,0
04/16/2014 12:30:00,206,204,0,12.6415,0
04/16/2014 13:00:00,191,194,0,12.7811,0
04/16/2014 13:30:00,190,193,0,12.7163,0
04/16/2014 14:00:00,194,198,0,12.8789,0
04/16/2014 14:30:00,196,199,0,12.9925,0
04/16/2014 15:00:00,193,198,0,12.8233,0
04/16/2014 15:30:00,186,193,0,12.6931,0
04/16/2014 16:00:00,192,197,0,12.7481,0
04/16/2014 16:30:00,187,193,0,12.9144,0
04/16/2014 17:00:00,190,194,0,13.0262,0
04/16/2014 17:30:00,189,194,0,13.0386,0
04/16/2014 18:00:00,190,195,0,13.2963,0
04/16/2014 18:30:00,189,194,0,13.4628,0
